Date,A2,gw_index,salinity,salinity_index,gw_suitability_index,sw_suitability_index,water_suitability_index
1978-07-24,13.97946429,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-07-25,13.97839286,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-07-26,13.97732143,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-07-27,13.97625,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-07-28,13.97517857,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-07-29,13.97410714,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-07-30,13.97303571,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-07-31,13.97196429,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-08-01,13.97089286,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-08-02,13.96982143,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-08-03,13.96875,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-08-04,13.96767857,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-08-05,13.96660714,0.0,0.0,1.0,0.0,0.635714285714,0.635714285714
1978-08-06,13.96553571,0.0,0.0,1.0,0.0,,0.0
1978-08-07,13.96446429,0.0,0.0,1.0,0.0,,0.0
1978-08-08,13.96339286,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-09,13.96232143,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-10,13.96125,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-11,13.96017857,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-12,13.95910714,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-13,13.95803571,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-14,13.95696429,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-15,13.95589286,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-16,13.95482143,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-17,13.95375,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-18,13.95267857,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-19,13.95160714,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-20,13.95053571,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-21,13.94885714,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-22,13.94657143,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-23,13.94428571,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-24,13.942,0.0,0.0,1.0,0.0,0.653571428571,0.653571428571
1978-08-25,13.93971429,0.0,0.0,1.0,0.0,,0.0
1978-08-26,13.93742857,0.0,0.0,1.0,0.0,,0.0
1978-08-27,13.93514286,0.0,0.0,1.0,0.0,,0.0
1978-08-28,13.93285714,0.0,0.0,1.0,0.0,,0.0
1978-08-29,13.93057143,0.0,0.0,1.0,0.0,,0.0
1978-08-30,13.92828571,0.0,0.0,1.0,0.0,,0.0
1978-08-31,13.926,0.0,0.0,1.0,0.0,,0.0
1978-09-01,13.92371429,0.0,0.0,1.0,0.0,,0.0
1978-09-02,13.92142857,0.0,0.0,1.0,0.0,,0.0
1978-09-03,13.91914286,0.0,0.0,1.0,0.0,,0.0
1978-09-04,13.91685714,0.0,0.0,1.0,0.0,,0.0
1978-09-05,13.91457143,0.0,0.0,1.0,0.0,,0.0
1978-09-06,13.91228571,0.0,0.0,1.0,0.0,,0.0
1978-09-07,13.91,0.0,0.0,1.0,0.0,,0.0
1978-09-08,13.90771429,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-09,13.90542857,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-10,13.90314286,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-11,13.90085714,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-12,13.89857143,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-13,13.89628571,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-14,13.894,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-15,13.89171429,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-16,13.88942857,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-17,13.88714286,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-18,13.88485714,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-19,13.88257143,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-20,13.88028571,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-21,13.878,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-22,13.87571429,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-23,13.87342857,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-24,13.87114286,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-25,13.86840909,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-26,13.86522727,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-27,13.86204545,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-28,13.85886364,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-29,13.85568182,0.0,0.0,1.0,0.0,1.0,1.0
1978-09-30,13.8525,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-01,13.84931818,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-02,13.84613636,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-03,13.84295455,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-04,13.83977273,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-05,13.83659091,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-06,13.83340909,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-07,13.83022727,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-08,13.82704545,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-09,13.82386364,0.0,0.0,1.0,0.0,1.0,1.0
1978-10-10,13.82068182,0.0,0.0,1.0,0.0,,0.0
1978-10-11,13.8175,0.0,0.0,1.0,0.0,,0.0
1978-10-12,13.81431818,0.0,0.0,1.0,0.0,,0.0
1978-10-13,13.81113636,0.0,0.0,1.0,0.0,,0.0
1978-10-14,13.80795455,0.0,0.0,1.0,0.0,,0.0
1978-10-15,13.80477273,0.0,0.0,1.0,0.0,,0.0
1978-10-16,13.80159091,0.0,0.0,1.0,0.0,,0.0
1978-10-17,13.79928571,0.0,0.0,1.0,0.0,,0.0
1978-10-18,13.79785714,0.0,0.0,1.0,0.0,,0.0
1978-10-19,13.79642857,0.0,0.0,1.0,0.0,,0.0
1978-10-20,13.795,0.0,0.0,1.0,0.0,,0.0
1978-10-21,13.79357143,0.0,0.0,1.0,0.0,,0.0
1978-10-22,13.79214286,0.0,0.0,1.0,0.0,,0.0
1978-10-23,13.79071429,0.0,0.0,1.0,0.0,,0.0
1978-10-24,13.78928571,0.0,0.0,1.0,0.0,,0.0
1978-10-25,13.78785714,0.0,0.0,1.0,0.0,,0.0
1978-10-26,13.78642857,0.0,0.0,1.0,0.0,,0.0
1978-10-27,13.785,0.0,0.0,1.0,0.0,,0.0
1978-10-28,13.78357143,0.0,0.0,1.0,0.0,,0.0
1978-10-29,13.78214286,0.0,0.0,1.0,0.0,,0.0
1978-10-30,13.78071429,0.0,0.0,1.0,0.0,0.607142857143,0.607142857143
1978-10-31,13.77928571,0.0,0.0,1.0,0.0,0.607142857143,0.607142857143
1978-11-01,13.77785714,0.0,0.0,1.0,0.0,0.607142857143,0.607142857143
1978-11-02,13.77642857,0.0,0.0,1.0,0.0,0.607142857143,0.607142857143
1978-11-03,13.775,0.0,0.0,1.0,0.0,0.607142857143,0.607142857143
1978-11-04,13.77357143,0.0,0.0,1.0,0.0,0.607142857143,0.607142857143
1978-11-05,13.77214286,0.0,0.0,1.0,0.0,,0.0
1978-11-06,13.77071429,0.0,0.0,1.0,0.0,,0.0
1978-11-07,13.76928571,0.0,0.0,1.0,0.0,,0.0
1978-11-08,13.76785714,0.0,0.0,1.0,0.0,,0.0
1978-11-09,13.76642857,0.0,0.0,1.0,0.0,,0.0
1978-11-10,13.765,0.0,0.0,1.0,0.0,,0.0
1978-11-11,13.76357143,0.0,0.0,1.0,0.0,,0.0
1978-11-12,13.76214286,0.0,0.0,1.0,0.0,,0.0
1978-11-13,13.76071429,0.0,0.0,1.0,0.0,,0.0
1978-11-14,13.75928571,0.0,0.0,1.0,0.0,,0.0
1978-11-15,13.75785714,0.0,0.0,1.0,0.0,,0.0
1978-11-16,13.75642857,0.0,0.0,1.0,0.0,,0.0
1978-11-17,13.755,0.0,0.0,1.0,0.0,,0.0
1978-11-18,13.75357143,0.0,0.0,1.0,0.0,,0.0
1978-11-19,13.75214286,0.0,0.0,1.0,0.0,,0.0
1978-11-20,13.75071429,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-21,13.74958333,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-22,13.74875,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-23,13.74791667,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-24,13.74708333,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-25,13.74625,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-26,13.74541667,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-27,13.74458333,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-28,13.74375,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-29,13.74291667,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-11-30,13.74208333,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-12-01,13.74125,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-12-02,13.74041667,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-12-03,13.73958333,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-12-04,13.73875,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-12-05,13.73791667,0.0,0.0,1.0,0.0,0.785714285714,0.785714285714
1978-12-06,13.73708333,0.0,0.0,1.0,0.0,,0.0
1978-12-07,13.73625,0.0,0.0,1.0,0.0,,0.0
1978-12-08,13.73541667,0.0,0.0,1.0,0.0,,0.0
1978-12-09,13.73458333,0.0,0.0,1.0,0.0,,0.0
1978-12-10,13.73375,0.0,0.0,1.0,0.0,,0.0
1978-12-11,13.73291667,0.0,0.0,1.0,0.0,,0.0
1978-12-12,13.73208333,0.0,0.0,1.0,0.0,,0.0
1978-12-13,13.73125,0.0,0.0,1.0,0.0,,0.0
1978-12-14,13.73041667,0.0,0.0,1.0,0.0,,0.0
1978-12-15,13.73106061,0.0,0.0,1.0,0.0,,0.0
1978-12-16,13.73318182,0.0,0.0,1.0,0.0,,0.0
1978-12-17,13.73530303,0.0,0.0,1.0,0.0,,0.0
1978-12-18,13.73742424,0.0,0.0,1.0,0.0,,0.0
1978-12-19,13.73954545,0.0,0.0,1.0,0.0,,0.0
1978-12-20,13.74166667,0.0,0.0,1.0,0.0,,0.0
1978-12-21,13.74378788,0.0,0.0,1.0,0.0,,0.0
1978-12-22,13.74590909,0.0,0.0,1.0,0.0,,0.0
1978-12-23,13.7480303,0.0,0.0,1.0,0.0,,0.0
1978-12-24,13.75015152,0.0,0.0,1.0,0.0,,0.0
1978-12-25,13.75227273,0.0,0.0,1.0,0.0,,0.0
1978-12-26,13.75439394,0.0,0.0,1.0,0.0,,0.0
1978-12-27,13.75651515,0.0,0.0,1.0,0.0,,0.0
1978-12-28,13.75863636,0.0,0.0,1.0,0.0,,0.0
1978-12-29,13.76075758,0.0,0.0,1.0,0.0,,0.0
1978-12-30,13.76287879,0.0,0.0,1.0,0.0,,0.0
1978-12-31,13.765,0.0,0.0,1.0,0.0,,0.0
1979-01-01,13.76712121,0.0,0.0,1.0,0.0,,0.0
1979-01-02,13.76924242,0.0,0.0,1.0,0.0,,0.0
1979-01-03,13.77136364,0.0,0.0,1.0,0.0,,0.0
1979-01-04,13.77348485,0.0,0.0,1.0,0.0,,0.0
1979-01-05,13.77560606,0.0,0.0,1.0,0.0,,0.0
1979-01-06,13.77772727,0.0,0.0,1.0,0.0,,0.0
1979-01-07,13.77984848,0.0,0.0,1.0,0.0,,0.0
1979-01-08,13.7819697,0.0,0.0,1.0,0.0,,0.0
1979-01-09,13.78409091,0.0,0.0,1.0,0.0,,0.0
1979-01-10,13.78621212,0.0,0.0,1.0,0.0,,0.0
1979-01-11,13.78833333,0.0,0.0,1.0,0.0,,0.0
1979-01-12,13.79045455,0.0,0.0,1.0,0.0,,0.0
1979-01-13,13.79257576,0.0,0.0,1.0,0.0,,0.0
1979-01-14,13.79469697,0.0,0.0,1.0,0.0,,0.0
1979-01-15,13.79681818,0.0,0.0,1.0,0.0,,0.0
1979-01-16,13.79893939,0.0,0.0,1.0,0.0,,0.0
1979-01-17,13.80086207,0.0,0.0,1.0,0.0,,0.0
1979-01-18,13.80258621,0.0,0.0,1.0,0.0,,0.0
1979-01-19,13.80431034,0.0,0.0,1.0,0.0,,0.0
1979-01-20,13.80603448,0.0,0.0,1.0,0.0,,0.0
1979-01-21,13.80775862,0.0,0.0,1.0,0.0,,0.0
1979-01-22,13.80948276,0.0,0.0,1.0,0.0,,0.0
1979-01-23,13.8112069,0.0,0.0,1.0,0.0,,0.0
1979-01-24,13.81293103,0.0,0.0,1.0,0.0,,0.0
1979-01-25,13.81465517,0.0,0.0,1.0,0.0,,0.0
1979-01-26,13.81637931,0.0,0.0,1.0,0.0,,0.0
1979-01-27,13.81810345,0.0,0.0,1.0,0.0,,0.0
1979-01-28,13.81982759,0.0,0.0,1.0,0.0,,0.0
1979-01-29,13.82155172,0.0,0.0,1.0,0.0,,0.0
1979-01-30,13.82327586,0.0,0.0,1.0,0.0,,0.0
1979-01-31,13.825,0.0,0.0,1.0,0.0,,0.0
1979-02-01,13.82672414,0.0,0.0,1.0,0.0,,0.0
1979-02-02,13.82844828,0.0,0.0,1.0,0.0,,0.0
1979-02-03,13.83017241,0.0,0.0,1.0,0.0,,0.0
1979-02-04,13.83189655,0.0,0.0,1.0,0.0,,0.0
1979-02-05,13.83362069,0.0,0.0,1.0,0.0,,0.0
1979-02-06,13.83534483,0.0,0.0,1.0,0.0,,0.0
1979-02-07,13.83706897,0.0,0.0,1.0,0.0,,0.0
1979-02-08,13.8387931,0.0,0.0,1.0,0.0,,0.0
1979-02-09,13.84051724,0.0,0.0,1.0,0.0,,0.0
1979-02-10,13.84224138,0.0,0.0,1.0,0.0,,0.0
1979-02-11,13.84396552,0.0,0.0,1.0,0.0,,0.0
1979-02-12,13.84568966,0.0,0.0,1.0,0.0,,0.0
1979-02-13,13.84741379,0.0,0.0,1.0,0.0,,0.0
1979-02-14,13.84913793,0.0,0.0,1.0,0.0,,0.0
1979-02-15,13.85125,0.0,0.0,1.0,0.0,,0.0
1979-02-16,13.85375,0.0,0.0,1.0,0.0,,0.0
1979-02-17,13.85625,0.0,0.0,1.0,0.0,,0.0
1979-02-18,13.85875,0.0,0.0,1.0,0.0,,0.0
1979-02-19,13.86125,0.0,0.0,1.0,0.0,,0.0
1979-02-20,13.86375,0.0,0.0,1.0,0.0,,0.0
1979-02-21,13.86625,0.0,0.0,1.0,0.0,,0.0
1979-02-22,13.86875,0.0,0.0,1.0,0.0,,0.0
1979-02-23,13.87125,0.0,0.0,1.0,0.0,,0.0
1979-02-24,13.87375,0.0,0.0,1.0,0.0,,0.0
1979-02-25,13.87625,0.0,0.0,1.0,0.0,,0.0
1979-02-26,13.87875,0.0,0.0,1.0,0.0,,0.0
1979-02-27,13.88125,0.0,0.0,1.0,0.0,,0.0
1979-02-28,13.88375,0.0,0.0,1.0,0.0,,0.0
1979-03-01,13.88625,0.0,0.0,1.0,0.0,,0.0
1979-03-02,13.88875,0.0,0.0,1.0,0.0,,0.0
1979-03-03,13.89125,0.0,0.0,1.0,0.0,,0.0
1979-03-04,13.89375,0.0,0.0,1.0,0.0,,0.0
1979-03-05,13.89625,0.0,0.0,1.0,0.0,,0.0
1979-03-06,13.89875,0.0,0.0,1.0,0.0,,0.0
1979-03-07,13.90125,0.0,0.0,1.0,0.0,,0.0
1979-03-08,13.90375,0.0,0.0,1.0,0.0,,0.0
1979-03-09,13.90625,0.0,0.0,1.0,0.0,,0.0
1979-03-10,13.90875,0.0,0.0,1.0,0.0,,0.0
1979-03-11,13.91125,0.0,0.0,1.0,0.0,,0.0
1979-03-12,13.91375,0.0,0.0,1.0,0.0,,0.0
1979-03-13,13.91625,0.0,0.0,1.0,0.0,,0.0
1979-03-14,13.91875,0.0,0.0,1.0,0.0,,0.0
1979-03-15,13.92125,0.0,0.0,1.0,0.0,,0.0
1979-03-16,13.92375,0.0,0.0,1.0,0.0,,0.0
1979-03-17,13.92625,0.0,0.0,1.0,0.0,,0.0
1979-03-18,13.92875,0.0,0.0,1.0,0.0,,0.0
1979-03-19,13.93032258,0.0,0.0,1.0,0.0,,0.0
1979-03-20,13.93096774,0.0,0.0,1.0,0.0,,0.0
1979-03-21,13.9316129,0.0,0.0,1.0,0.0,,0.0
1979-03-22,13.93225806,0.0,0.0,1.0,0.0,,0.0
1979-03-23,13.93290323,0.0,0.0,1.0,0.0,,0.0
1979-03-24,13.93354839,0.0,0.0,1.0,0.0,,0.0
1979-03-25,13.93419355,0.0,0.0,1.0,0.0,,0.0
1979-03-26,13.93483871,0.0,0.0,1.0,0.0,,0.0
1979-03-27,13.93548387,0.0,0.0,1.0,0.0,,0.0
1979-03-28,13.93612903,0.0,0.0,1.0,0.0,,0.0
1979-03-29,13.93677419,0.0,0.0,1.0,0.0,,0.0
1979-03-30,13.93741935,0.0,0.0,1.0,0.0,,0.0
1979-03-31,13.93806452,0.0,0.0,1.0,0.0,,0.0
1979-04-01,13.93870968,0.0,0.0,1.0,0.0,,0.0
1979-04-02,13.93935484,0.0,0.0,1.0,0.0,,0.0
1979-04-03,13.94,0.0,0.0,1.0,0.0,,0.0
1979-04-04,13.94064516,0.0,0.0,1.0,0.0,0.283571428571,0.283571428571
1979-04-05,13.94129032,0.0,0.0,1.0,0.0,0.283571428571,0.283571428571
1979-04-06,13.94193548,0.0,0.0,1.0,0.0,0.283571428571,0.283571428571
1979-04-07,13.94258065,0.0,0.0,1.0,0.0,0.283571428571,0.283571428571
1979-04-08,13.94322581,0.0,0.0,1.0,0.0,,0.0
1979-04-09,13.94387097,0.0,0.0,1.0,0.0,,0.0
1979-04-10,13.94451613,0.0,0.0,1.0,0.0,,0.0
1979-04-11,13.94516129,0.0,0.0,1.0,0.0,,0.0
1979-04-12,13.94580645,0.0,0.0,1.0,0.0,,0.0
1979-04-13,13.94645161,0.0,0.0,1.0,0.0,,0.0
1979-04-14,13.94709677,0.0,0.0,1.0,0.0,,0.0
1979-04-15,13.94774194,0.0,0.0,1.0,0.0,,0.0
1979-04-16,13.9483871,0.0,0.0,1.0,0.0,,0.0
1979-04-17,13.94903226,0.0,0.0,1.0,0.0,,0.0
1979-04-18,13.94967742,0.0,0.0,1.0,0.0,,0.0
1979-04-19,13.9496875,0.0,0.0,1.0,0.0,,0.0
1979-04-20,13.9490625,0.0,0.0,1.0,0.0,,0.0
1979-04-21,13.9484375,0.0,0.0,1.0,0.0,,0.0
1979-04-22,13.9478125,0.0,0.0,1.0,0.0,,0.0
1979-04-23,13.9471875,0.0,0.0,1.0,0.0,,0.0
1979-04-24,13.9465625,0.0,0.0,1.0,0.0,,0.0
1979-04-25,13.9459375,0.0,0.0,1.0,0.0,,0.0
1979-04-26,13.9453125,0.0,0.0,1.0,0.0,,0.0
1979-04-27,13.9446875,0.0,0.0,1.0,0.0,,0.0
1979-04-28,13.9440625,0.0,0.0,1.0,0.0,,0.0
1979-04-29,13.9434375,0.0,0.0,1.0,0.0,,0.0
1979-04-30,13.9428125,0.0,0.0,1.0,0.0,,0.0
1979-05-01,13.9421875,0.0,0.0,1.0,0.0,,0.0
1979-05-02,13.9415625,0.0,0.0,1.0,0.0,,0.0
1979-05-03,13.9409375,0.0,0.0,1.0,0.0,,0.0
1979-05-04,13.9403125,0.0,0.0,1.0,0.0,,0.0
1979-05-05,13.9396875,0.0,0.0,1.0,0.0,,0.0
1979-05-06,13.9390625,0.0,0.0,1.0,0.0,,0.0
1979-05-07,13.9384375,0.0,0.0,1.0,0.0,,0.0
1979-05-08,13.9378125,0.0,0.0,1.0,0.0,,0.0
1979-05-09,13.9371875,0.0,0.0,1.0,0.0,,0.0
1979-05-10,13.9365625,0.0,0.0,1.0,0.0,,0.0
1979-05-11,13.9359375,0.0,0.0,1.0,0.0,,0.0
1979-05-12,13.9353125,0.0,0.0,1.0,0.0,,0.0
1979-05-13,13.9346875,0.0,0.0,1.0,0.0,,0.0
1979-05-14,13.9340625,0.0,0.0,1.0,0.0,,0.0
1979-05-15,13.9334375,0.0,0.0,1.0,0.0,0.337142857143,0.337142857143
1979-05-16,13.9328125,0.0,0.0,1.0,0.0,0.337142857143,0.337142857143
1979-05-17,13.9321875,0.0,0.0,1.0,0.0,0.337142857143,0.337142857143
1979-05-18,13.9315625,0.0,0.0,1.0,0.0,0.337142857143,0.337142857143
1979-05-19,13.9309375,0.0,0.0,1.0,0.0,0.337142857143,0.337142857143
1979-05-20,13.9303125,0.0,0.0,1.0,0.0,0.337142857143,0.337142857143
1979-05-21,13.93041667,0.0,0.0,1.0,0.0,,0.0
1979-05-22,13.93125,0.0,0.0,1.0,0.0,,0.0
1979-05-23,13.93208333,0.0,0.0,1.0,0.0,,0.0
1979-05-24,13.93291667,0.0,0.0,1.0,0.0,,0.0
1979-05-25,13.93375,0.0,0.0,1.0,0.0,,0.0
1979-05-26,13.93458333,0.0,0.0,1.0,0.0,,0.0
1979-05-27,13.93541667,0.0,0.0,1.0,0.0,,0.0
1979-05-28,13.93625,0.0,0.0,1.0,0.0,,0.0
1979-05-29,13.93708333,0.0,0.0,1.0,0.0,,0.0
1979-05-30,13.93791667,0.0,0.0,1.0,0.0,,0.0
1979-05-31,13.93875,0.0,0.0,1.0,0.0,,0.0
1979-06-01,13.93958333,0.0,0.0,1.0,0.0,,0.0
1979-06-02,13.94041667,0.0,0.0,1.0,0.0,,0.0
1979-06-03,13.94125,0.0,0.0,1.0,0.0,,0.0
1979-06-04,13.94208333,0.0,0.0,1.0,0.0,,0.0
1979-06-05,13.94291667,0.0,0.0,1.0,0.0,,0.0
1979-06-06,13.94375,0.0,0.0,1.0,0.0,,0.0
1979-06-07,13.94458333,0.0,0.0,1.0,0.0,,0.0
1979-06-08,13.94541667,0.0,0.0,1.0,0.0,,0.0
1979-06-09,13.94625,0.0,0.0,1.0,0.0,,0.0
1979-06-10,13.94708333,0.0,0.0,1.0,0.0,,0.0
1979-06-11,13.94791667,0.0,0.0,1.0,0.0,,0.0
1979-06-12,13.94875,0.0,0.0,1.0,0.0,,0.0
1979-06-13,13.94958333,0.0,0.0,1.0,0.0,,0.0
1979-06-14,13.95046875,0.0,0.0,1.0,0.0,,0.0
1979-06-15,13.95140625,0.0,0.0,1.0,0.0,,0.0
1979-06-16,13.95234375,0.0,0.0,1.0,0.0,,0.0
1979-06-17,13.95328125,0.0,0.0,1.0,0.0,,0.0
1979-06-18,13.95421875,0.0,0.0,1.0,0.0,,0.0
1979-06-19,13.95515625,0.0,0.0,1.0,0.0,,0.0
1979-06-20,13.95609375,0.0,0.0,1.0,0.0,,0.0
1979-06-21,13.95703125,0.0,0.0,1.0,0.0,,0.0
1979-06-22,13.95796875,0.0,0.0,1.0,0.0,,0.0
1979-06-23,13.95890625,0.0,0.0,1.0,0.0,,0.0
1979-06-24,13.95984375,0.0,0.0,1.0,0.0,,0.0
1979-06-25,13.96078125,0.0,0.0,1.0,0.0,,0.0
1979-06-26,13.96171875,0.0,0.0,1.0,0.0,,0.0
1979-06-27,13.96265625,0.0,0.0,1.0,0.0,,0.0
1979-06-28,13.96359375,0.0,0.0,1.0,0.0,,0.0
1979-06-29,13.96453125,0.0,0.0,1.0,0.0,,0.0
1979-06-30,13.96546875,0.0,0.0,1.0,0.0,,0.0
1979-07-01,13.96640625,0.0,0.0,1.0,0.0,,0.0
1979-07-02,13.96734375,0.0,0.0,1.0,0.0,,0.0
1979-07-03,13.96828125,0.0,0.0,1.0,0.0,,0.0
1979-07-04,13.96921875,0.0,0.0,1.0,0.0,,0.0
1979-07-05,13.97015625,0.0,0.0,1.0,0.0,,0.0
1979-07-06,13.97109375,0.0,0.0,1.0,0.0,,0.0
1979-07-07,13.97203125,0.0,0.0,1.0,0.0,,0.0
1979-07-08,13.97296875,0.0,0.0,1.0,0.0,,0.0
1979-07-09,13.97390625,0.0,0.0,1.0,0.0,,0.0
1979-07-10,13.97484375,0.0,0.0,1.0,0.0,,0.0
1979-07-11,13.97578125,0.0,0.0,1.0,0.0,,0.0
1979-07-12,13.97671875,0.0,0.0,1.0,0.0,,0.0
1979-07-13,13.97765625,0.0,0.0,1.0,0.0,,0.0
1979-07-14,13.97859375,0.0,0.0,1.0,0.0,,0.0
1979-07-15,13.97953125,0.0,0.0,1.0,0.0,,0.0
1979-07-16,13.97948276,0.0,0.0,1.0,0.0,,0.0
1979-07-17,13.97844828,0.0,0.0,1.0,0.0,,0.0
1979-07-18,13.97741379,0.0,0.0,1.0,0.0,,0.0
1979-07-19,13.97637931,0.0,0.0,1.0,0.0,,0.0
1979-07-20,13.97534483,0.0,0.0,1.0,0.0,,0.0
1979-07-21,13.97431034,0.0,0.0,1.0,0.0,,0.0
1979-07-22,13.97327586,0.0,0.0,1.0,0.0,,0.0
1979-07-23,13.97224138,0.0,0.0,1.0,0.0,,0.0
1979-07-24,13.9712069,0.0,0.0,1.0,0.0,,0.0
1979-07-25,13.97017241,0.0,0.0,1.0,0.0,,0.0
1979-07-26,13.96913793,0.0,0.0,1.0,0.0,,0.0
1979-07-27,13.96810345,0.0,0.0,1.0,0.0,,0.0
1979-07-28,13.96706897,0.0,0.0,1.0,0.0,,0.0
1979-07-29,13.96603448,0.0,0.0,1.0,0.0,,0.0
1979-07-30,13.965,0.0,0.0,1.0,0.0,,0.0
1979-07-31,13.96396552,0.0,0.0,1.0,0.0,,0.0
1979-08-01,13.96293103,0.0,0.0,1.0,0.0,,0.0
1979-08-02,13.96189655,0.0,0.0,1.0,0.0,,0.0
1979-08-03,13.96086207,0.0,0.0,1.0,0.0,,0.0
1979-08-04,13.95982759,0.0,0.0,1.0,0.0,,0.0
1979-08-05,13.9587931,0.0,0.0,1.0,0.0,,0.0
1979-08-06,13.95775862,0.0,0.0,1.0,0.0,,0.0
1979-08-07,13.95672414,0.0,0.0,1.0,0.0,,0.0
1979-08-08,13.95568966,0.0,0.0,1.0,0.0,,0.0
1979-08-09,13.95465517,0.0,0.0,1.0,0.0,,0.0
1979-08-10,13.95362069,0.0,0.0,1.0,0.0,,0.0
1979-08-11,13.95258621,0.0,0.0,1.0,0.0,,0.0
1979-08-12,13.95155172,0.0,0.0,1.0,0.0,,0.0
1979-08-13,13.95051724,0.0,0.0,1.0,0.0,,0.0
1979-08-14,13.94986111,0.0,0.0,1.0,0.0,,0.0
1979-08-15,13.94958333,0.0,0.0,1.0,0.0,,0.0
1979-08-16,13.94930556,0.0,0.0,1.0,0.0,,0.0
1979-08-17,13.94902778,0.0,0.0,1.0,0.0,,0.0
1979-08-18,13.94875,0.0,0.0,1.0,0.0,,0.0
1979-08-19,13.94847222,0.0,0.0,1.0,0.0,0.439285714286,0.439285714286
1979-08-20,13.94819444,0.0,0.0,1.0,0.0,0.439285714286,0.439285714286
