Date,A1,A2,A3,A4,A5,A6,A7,A8
1975-10-23,8.947285714,15.29728571,15.29728571,NA,NA,21.51363636,21.51363636,7.909310345
1975-10-24,8.949857143,15.29814286,15.29814286,NA,NA,21.51606061,21.51606061,7.90862069
1975-10-25,8.952428571,15.299,15.299,NA,NA,21.51848485,21.51848485,7.907931034
1975-10-26,8.955,15.29985714,15.29985714,NA,NA,21.52090909,21.52090909,7.907241379
1975-10-27,8.957571429,15.30071429,15.30071429,NA,NA,21.52333333,21.52333333,7.906551724
1975-10-28,8.960142857,15.30157143,15.30157143,NA,NA,21.52575758,21.52575758,7.905862069
1975-10-29,8.962714286,15.30242857,15.30242857,NA,NA,21.52818182,21.52818182,7.905172414
1975-10-30,8.965285714,15.30328571,15.30328571,NA,NA,21.53060606,21.53060606,7.904482759
1975-10-31,8.967857143,15.30414286,15.30414286,NA,NA,21.5330303,21.5330303,7.903793103
1975-11-01,8.970428571,15.305,15.305,NA,NA,21.53545455,21.53545455,7.903103448
1975-11-02,8.973,15.30585714,15.30585714,NA,NA,21.53787879,21.53787879,7.902413793
1975-11-03,8.975571429,15.30671429,15.30671429,NA,NA,21.54030303,21.54030303,7.901724138
1975-11-04,8.978142857,15.30757143,15.30757143,NA,NA,21.54272727,21.54272727,7.901034483
1975-11-05,8.980714286,15.30842857,15.30842857,NA,NA,21.54515152,21.54515152,7.900344828
1975-11-06,8.983285714,15.30928571,15.30928571,NA,NA,21.54757576,21.54757576,7.900178571
1975-11-07,8.985857143,15.31014286,15.31014286,NA,NA,21.55,21.55,7.900535714
1975-11-08,8.988428571,15.311,15.311,NA,NA,21.55242424,21.55242424,7.900892857
1975-11-09,8.991,15.31185714,15.31185714,NA,NA,21.55484848,21.55484848,7.90125
1975-11-10,8.993571429,15.31271429,15.31271429,NA,NA,21.55727273,21.55727273,7.901607143
1975-11-11,8.996142857,15.31357143,15.31357143,NA,NA,21.55969697,21.55969697,7.901964286
1975-11-12,8.998714286,15.31442857,15.31442857,NA,NA,21.56212121,21.56212121,7.902321429
1975-11-13,8.99962963,15.31528571,15.31528571,NA,NA,21.56454545,21.56454545,7.902678571
1975-11-14,8.998888889,15.31614286,15.31614286,NA,NA,21.5669697,21.5669697,7.903035714
1975-11-15,8.998148148,15.317,15.317,NA,NA,21.56939394,21.56939394,7.903392857
1975-11-16,8.997407407,15.31785714,15.31785714,NA,NA,21.57181818,21.57181818,7.90375
1975-11-17,8.996666667,15.31871429,15.31871429,NA,NA,21.57424242,21.57424242,7.904107143
1975-11-18,8.995925926,15.31957143,15.31957143,NA,NA,21.57666667,21.57666667,7.904464286
1975-11-19,8.995185185,15.32076923,15.32076923,NA,NA,21.57909091,21.57909091,7.904821429
1975-11-20,8.994444444,15.32230769,15.32230769,NA,NA,21.58151515,21.58151515,7.905178571
1975-11-21,8.993703704,15.32384615,15.32384615,NA,NA,21.58393939,21.58393939,7.905535714
1975-11-22,8.992962963,15.32538462,15.32538462,NA,NA,21.58636364,21.58636364,7.905892857
1975-11-23,8.992222222,15.32692308,15.32692308,NA,NA,21.58878788,21.58878788,7.90625
1975-11-24,8.991481481,15.32846154,15.32846154,NA,NA,21.59229167,21.59229167,7.906607143
1975-11-25,8.990740741,15.33,15.33,NA,NA,21.596875,21.596875,7.906964286
1975-11-26,8.99,15.33153846,15.33153846,NA,NA,21.60145833,21.60145833,7.907321429
1975-11-27,8.989259259,15.33307692,15.33307692,NA,NA,21.60604167,21.60604167,7.907678571
1975-11-28,8.988518519,15.33461538,15.33461538,NA,NA,21.610625,21.610625,7.908035714
1975-11-29,8.987777778,15.33615385,15.33615385,NA,NA,21.61520833,21.61520833,7.908392857
1975-11-30,8.987037037,15.33769231,15.33769231,NA,NA,21.61979167,21.61979167,7.90875
1975-12-01,8.986296296,15.33923077,15.33923077,NA,NA,21.624375,21.624375,7.909107143
1975-12-02,8.985555556,15.34076923,15.34076923,NA,NA,21.62895833,21.62895833,7.909464286
1975-12-03,8.984814815,15.34230769,15.34230769,NA,NA,21.63354167,21.63354167,7.909821429
1975-12-04,8.984074074,15.34384615,15.34384615,NA,NA,21.638125,21.638125,7.910294118
1975-12-05,8.983333333,15.34538462,15.34538462,NA,NA,21.64270833,21.64270833,7.910882353
1975-12-06,8.982592593,15.34692308,15.34692308,NA,NA,21.64729167,21.64729167,7.911470588
1975-12-07,8.981851852,15.34846154,15.34846154,NA,NA,21.651875,21.651875,7.912058824
1975-12-08,8.981111111,15.35,15.35,NA,NA,21.65645833,21.65645833,7.912647059
1975-12-09,8.98037037,15.35153846,15.35153846,NA,NA,21.66104167,21.66104167,7.913235294
1975-12-10,8.979125,15.35307692,15.35307692,NA,NA,21.665625,21.665625,7.913823529
1975-12-11,8.977375,15.35461538,15.35461538,NA,NA,21.67020833,21.67020833,7.914411765
1975-12-12,8.975625,15.35615385,15.35615385,NA,NA,21.67479167,21.67479167,7.915
1975-12-13,8.973875,15.35769231,15.35769231,NA,NA,21.679375,21.679375,7.915588235
1975-12-14,8.972125,15.35923077,15.35923077,NA,NA,21.68395833,21.68395833,7.916176471
1975-12-15,8.970375,15.36078947,15.36078947,NA,NA,21.68854167,21.68854167,7.916764706
1975-12-16,8.968625,15.36236842,15.36236842,NA,NA,21.693125,21.693125,7.917352941
1975-12-17,8.966875,15.36394737,15.36394737,NA,NA,21.69770833,21.69770833,7.917941176
1975-12-18,8.965125,15.36552632,15.36552632,NA,NA,21.70033654,21.70033654,7.918529412
1975-12-19,8.963375,15.36710526,15.36710526,NA,NA,21.70100962,21.70100962,7.919117647
1975-12-20,8.961625,15.36868421,15.36868421,NA,NA,21.70168269,21.70168269,7.919705882
1975-12-21,8.959875,15.37026316,15.37026316,NA,NA,21.70235577,21.70235577,7.920294118
1975-12-22,8.958125,15.37184211,15.37184211,NA,NA,21.70302885,21.70302885,7.920882353
1975-12-23,8.956375,15.37342105,15.37342105,NA,NA,21.70370192,21.70370192,7.921470588
1975-12-24,8.954625,15.375,15.375,NA,NA,21.704375,21.704375,7.922058824
1975-12-25,8.952875,15.37657895,15.37657895,NA,NA,21.70504808,21.70504808,7.922647059
1975-12-26,8.951125,15.37815789,15.37815789,NA,NA,21.70572115,21.70572115,7.923235294
1975-12-27,8.949375,15.37973684,15.37973684,NA,NA,21.70639423,21.70639423,7.923823529
1975-12-28,8.947625,15.38131579,15.38131579,NA,NA,21.70706731,21.70706731,7.924411765
1975-12-29,8.945875,15.38289474,15.38289474,NA,NA,21.70774038,21.70774038,7.925
1975-12-30,8.944125,15.38447368,15.38447368,NA,NA,21.70841346,21.70841346,7.925588235
1975-12-31,8.942375,15.38605263,15.38605263,NA,NA,21.70908654,21.70908654,7.926176471
1976-01-01,8.940625,15.38763158,15.38763158,NA,NA,21.70975962,21.70975962,7.926764706
1976-01-02,8.938875,15.38921053,15.38921053,NA,NA,21.71043269,21.71043269,7.927352941
1976-01-03,8.937125,15.39078947,15.39078947,NA,NA,21.71110577,21.71110577,7.927941176
1976-01-04,8.935375,15.39236842,15.39236842,NA,NA,21.71177885,21.71177885,7.928529412
1976-01-05,8.933625,15.39394737,15.39394737,NA,NA,21.71245192,21.71245192,7.929117647
1976-01-06,8.931875,15.39552632,15.39552632,NA,NA,21.713125,21.713125,7.929705882
1976-01-07,8.930125,15.39710526,15.39710526,NA,NA,21.71379808,21.71379808,7.928
1976-01-08,8.928375,15.39868421,15.39868421,NA,NA,21.71447115,21.71447115,7.924
1976-01-09,8.926625,15.40026316,15.40026316,NA,NA,21.71514423,21.71514423,7.92
1976-01-10,8.924875,15.40184211,15.40184211,NA,NA,21.71581731,21.71581731,7.916
1976-01-11,8.923125,15.40342105,15.40342105,NA,NA,21.71649038,21.71649038,7.912
1976-01-12,8.921375,15.405,15.405,NA,NA,21.71716346,21.71716346,7.908
1976-01-13,8.919625,15.40657895,15.40657895,NA,NA,21.71783654,21.71783654,7.904
1976-01-14,8.917875,15.40815789,15.40815789,NA,NA,21.71850962,21.71850962,7.9
1976-01-15,8.916125,15.40973684,15.40973684,NA,NA,21.71918269,21.71918269,7.896
1976-01-16,8.914375,15.41131579,15.41131579,NA,NA,21.71985577,21.71985577,7.892
1976-01-17,8.912625,15.41289474,15.41289474,NA,NA,21.72052885,21.72052885,7.888
1976-01-18,8.910875,15.41447368,15.41447368,NA,NA,21.72120192,21.72120192,7.884
1976-01-19,8.8804,15.41605263,15.41605263,NA,NA,21.721875,21.721875,7.88
1976-01-20,8.8212,15.41763158,15.41763158,NA,NA,21.72254808,21.72254808,7.876
1976-01-21,8.762,15.41921053,15.41921053,NA,NA,21.72322115,21.72322115,7.872
1976-01-22,8.7028,15.41909836,15.41909836,NA,NA,21.72389423,21.72389423,7.868
1976-01-23,8.6436,15.41729508,15.41729508,NA,NA,21.72456731,21.72456731,7.864
1976-01-24,8.5844,15.4154918,15.4154918,NA,NA,21.72524038,21.72524038,7.86
1976-01-25,8.5252,15.41368852,15.41368852,NA,NA,21.72591346,21.72591346,7.856
1976-01-26,8.466,15.41188525,15.41188525,NA,NA,21.72658654,21.72658654,7.852
1976-01-27,8.4068,15.41008197,15.41008197,NA,NA,21.72725962,21.72725962,7.848
1976-01-28,8.3476,15.40827869,15.40827869,NA,NA,21.72793269,21.72793269,7.844
1976-01-29,8.2884,15.40647541,15.40647541,NA,NA,21.72860577,21.72860577,7.84
1976-01-30,8.2292,15.40467213,15.40467213,NA,NA,21.72927885,21.72927885,7.836
1976-01-31,8.17,15.40286885,15.40286885,NA,NA,21.72995192,21.72995192,7.832
1976-02-01,8.1108,15.40106557,15.40106557,NA,NA,21.730625,21.730625,7.828
1976-02-02,8.0516,15.3992623,15.3992623,NA,NA,21.73129808,21.73129808,7.824
1976-02-03,7.9924,15.39745902,15.39745902,NA,NA,21.73197115,21.73197115,7.82
1976-02-04,7.9332,15.39565574,15.39565574,NA,NA,21.73264423,21.73264423,7.816
1976-02-05,7.874,15.39385246,15.39385246,NA,NA,21.73331731,21.73331731,7.812
1976-02-06,7.8148,15.39204918,15.39204918,NA,NA,21.73399038,21.73399038,7.808
1976-02-07,7.7556,15.3902459,15.3902459,NA,NA,21.73466346,21.73466346,7.804
1976-02-08,7.6964,15.38844262,15.38844262,NA,NA,21.73533654,21.73533654,7.8
1976-02-09,7.6372,15.38663934,15.38663934,NA,NA,21.73600962,21.73600962,7.796
1976-02-10,7.578,15.38483607,15.38483607,NA,NA,21.73668269,21.73668269,7.792
1976-02-11,7.5188,15.38303279,15.38303279,NA,NA,21.73735577,21.73735577,7.788
1976-02-12,7.4596,15.38122951,15.38122951,NA,NA,21.73802885,21.73802885,7.784
1976-02-13,7.4004,15.37942623,15.37942623,NA,NA,21.73870192,21.73870192,7.78
1976-02-14,7.3412,15.37762295,15.37762295,NA,NA,21.739375,21.739375,7.776
1976-02-15,7.282,15.37581967,15.37581967,NA,NA,21.74004808,21.74004808,7.772
1976-02-16,7.2228,15.37401639,15.37401639,NA,NA,21.74072115,21.74072115,7.768
1976-02-17,7.1636,15.37221311,15.37221311,NA,NA,21.74139423,21.74139423,7.764
1976-02-18,7.1044,15.37040984,15.37040984,NA,NA,21.74206731,21.74206731,7.76
1976-02-19,7.0452,15.36860656,15.36860656,NA,NA,21.74274038,21.74274038,7.756
1976-02-20,6.986,15.36680328,15.36680328,NA,NA,21.74341346,21.74341346,7.752
1976-02-21,6.9268,15.365,15.365,NA,NA,21.74408654,21.74408654,7.748
1976-02-22,6.8676,15.36319672,15.36319672,NA,NA,21.74475962,21.74475962,7.744
1976-02-23,6.8084,15.36139344,15.36139344,NA,NA,21.74543269,21.74543269,7.74
1976-02-24,6.7492,15.35959016,15.35959016,NA,NA,21.74610577,21.74610577,7.736
1976-02-25,6.69,15.35778689,15.35778689,NA,NA,21.74677885,21.74677885,7.732
1976-02-26,6.6308,15.35598361,15.35598361,NA,NA,21.74745192,21.74745192,7.727631579
1976-02-27,6.5716,15.35418033,15.35418033,NA,NA,21.748125,21.748125,7.722894737
1976-02-28,6.5124,15.35237705,15.35237705,NA,NA,21.74879808,21.74879808,7.718157895
1976-02-29,6.4532,15.35057377,15.35057377,NA,NA,21.74947115,21.74947115,7.713421053
1976-03-01,6.394,15.34877049,15.34877049,NA,NA,21.75014423,21.75014423,7.708684211
1976-03-02,6.3348,15.34696721,15.34696721,NA,NA,21.75081731,21.75081731,7.703947368
1976-03-03,6.2756,15.34516393,15.34516393,NA,NA,21.75149038,21.75149038,7.699210526
1976-03-04,6.2164,15.34336066,15.34336066,NA,NA,21.75216346,21.75216346,7.694473684
1976-03-05,6.1572,15.34155738,15.34155738,NA,NA,21.75283654,21.75283654,7.689736842
1976-03-06,6.098,15.3397541,15.3397541,NA,NA,21.75350962,21.75350962,7.685
1976-03-07,6.0388,15.33795082,15.33795082,NA,NA,21.75418269,21.75418269,7.680263158
1976-03-08,5.9796,15.33614754,15.33614754,NA,NA,21.75485577,21.75485577,7.675526316
1976-03-09,5.967205882,15.33434426,15.33434426,NA,NA,21.75552885,21.75552885,7.670789474
1976-03-10,6.001617647,15.33254098,15.33254098,NA,NA,21.75620192,21.75620192,7.666052632
1976-03-11,6.036029412,15.3307377,15.3307377,NA,NA,21.756875,21.756875,7.661315789
1976-03-12,6.070441176,15.32893443,15.32893443,NA,NA,21.75754808,21.75754808,7.656578947
1976-03-13,6.104852941,15.32713115,15.32713115,NA,NA,21.75822115,21.75822115,7.651842105
1976-03-14,6.139264706,15.32532787,15.32532787,NA,NA,21.75889423,21.75889423,7.647105263
1976-03-15,6.173676471,15.32352459,15.32352459,NA,NA,21.75956731,21.75956731,7.642368421
1976-03-16,6.208088235,15.32172131,15.32172131,NA,NA,21.76024038,21.76024038,7.639090909
1976-03-17,6.2425,15.31991803,15.31991803,NA,NA,21.76091346,21.76091346,7.637272727
1976-03-18,6.276911765,15.31811475,15.31811475,NA,NA,21.76158654,21.76158654,7.635454545
1976-03-19,6.311323529,15.31631148,15.31631148,NA,NA,21.76225962,21.76225962,7.633636364
1976-03-20,6.345735294,15.3145082,15.3145082,NA,NA,21.76293269,21.76293269,7.631818182
1976-03-21,6.380147059,15.31270492,15.31270492,NA,NA,21.76360577,21.76360577,7.63
1976-03-22,6.414558824,15.31090164,15.31090164,NA,NA,21.76427885,21.76427885,7.628181818
1976-03-23,6.448970588,15.30896552,15.30896552,NA,NA,21.76495192,21.76495192,7.626363636
1976-03-24,6.483382353,15.30689655,15.30689655,NA,NA,21.765625,21.765625,7.624545455
1976-03-25,6.517794118,15.30482759,15.30482759,NA,NA,21.76629808,21.76629808,7.622727273
1976-03-26,6.552205882,15.30275862,15.30275862,NA,NA,21.76697115,21.76697115,7.620909091
1976-03-27,6.586617647,15.30068966,15.30068966,NA,NA,21.76764423,21.76764423,7.619090909
1976-03-28,6.621029412,15.29862069,15.29862069,NA,NA,21.76831731,21.76831731,7.617272727
1976-03-29,6.655441176,15.29655172,15.29655172,NA,NA,21.76899038,21.76899038,7.615454545
1976-03-30,6.689852941,15.29448276,15.29448276,NA,NA,21.76966346,21.76966346,7.613636364
1976-03-31,6.724264706,15.29241379,15.29241379,NA,NA,21.76833333,21.76833333,7.611818182
1976-04-01,6.758676471,15.29034483,15.29034483,NA,NA,21.765,21.765,7.61
1976-04-02,6.793088235,15.28827586,15.28827586,NA,NA,21.76166667,21.76166667,7.608181818
1976-04-03,6.8275,15.2862069,15.2862069,NA,NA,21.75833333,21.75833333,7.606363636
1976-04-04,6.861911765,15.28413793,15.28413793,NA,NA,21.755,21.755,7.604545455
1976-04-05,6.896323529,15.28206897,15.28206897,NA,NA,21.75166667,21.75166667,7.602727273
1976-04-06,6.930735294,15.28,15.28,NA,NA,21.74833333,21.74833333,7.600909091
1976-04-07,6.965147059,15.27793103,15.27793103,NA,NA,21.745,21.745,7.586323529
1976-04-08,6.999558824,15.27586207,15.27586207,NA,NA,21.74166667,21.74166667,7.558970588
1976-04-09,7.033970588,15.2737931,15.2737931,NA,NA,21.73833333,21.73833333,7.531617647
1976-04-10,7.068382353,15.27172414,15.27172414,NA,NA,21.735,21.735,7.504264706
1976-04-11,7.102794118,15.26965517,15.26965517,NA,NA,21.73166667,21.73166667,7.476911765
1976-04-12,7.125714286,15.26758621,15.26758621,NA,NA,21.72833333,21.72833333,7.449558824
1976-04-13,7.137142857,15.26551724,15.26551724,NA,NA,21.725,21.725,7.422205882
1976-04-14,7.148571429,15.26344828,15.26344828,NA,NA,21.72166667,21.72166667,7.394852941
1976-04-15,7.16,15.26137931,15.26137931,NA,NA,21.71833333,21.71833333,7.3675
1976-04-16,7.171428571,15.25931034,15.25931034,NA,NA,21.715,21.715,7.340147059
1976-04-17,7.182857143,15.25724138,15.25724138,NA,NA,21.71166667,21.71166667,7.312794118
1976-04-18,7.194285714,15.25517241,15.25517241,NA,NA,21.70833333,21.70833333,7.285441176
1976-04-19,7.205714286,15.25310345,15.25310345,NA,NA,21.705,21.705,7.258088235
1976-04-20,7.217142857,15.25103448,15.25103448,NA,NA,21.70166667,21.70166667,7.230735294
1976-04-21,7.228571429,15.24842857,15.24842857,NA,NA,21.69833333,21.69833333,7.203382353
1976-04-22,7.24,15.24528571,15.24528571,NA,NA,21.695,21.695,7.176029412
1976-04-23,7.251428571,15.24214286,15.24214286,NA,NA,21.69166667,21.69166667,7.148676471
1976-04-24,7.262857143,15.239,15.239,NA,NA,21.68833333,21.68833333,7.121323529
1976-04-25,7.274285714,15.23585714,15.23585714,NA,NA,21.685,21.685,7.093970588
1976-04-26,7.285714286,15.23271429,15.23271429,NA,NA,21.68166667,21.68166667,7.066617647
1976-04-27,7.297142857,15.22957143,15.22957143,NA,NA,21.67854839,21.67854839,7.039264706
1976-04-28,7.308571429,15.22642857,15.22642857,NA,NA,21.67564516,21.67564516,7.011911765
1976-04-29,7.32,15.22328571,15.22328571,NA,NA,21.67274194,21.67274194,6.984558824
1976-04-30,7.331428571,15.22014286,15.22014286,NA,NA,21.66983871,21.66983871,6.957205882
1976-05-01,7.342857143,15.217,15.217,NA,NA,21.66693548,21.66693548,6.929852941
1976-05-02,7.354285714,15.21385714,15.21385714,NA,NA,21.66403226,21.66403226,6.9025
1976-05-03,7.365714286,15.21071429,15.21071429,NA,NA,21.66112903,21.66112903,6.875147059
1976-05-04,7.377142857,15.20757143,15.20757143,NA,NA,21.65822581,21.65822581,6.847794118
1976-05-05,7.388571429,15.20442857,15.20442857,NA,NA,21.65532258,21.65532258,6.820441176
1976-05-06,7.4,15.20128571,15.20128571,NA,NA,21.65241935,21.65241935,6.793088235
1976-05-07,7.411428571,15.19814286,15.19814286,NA,NA,21.64951613,21.64951613,6.765735294
1976-05-08,7.422857143,15.195,15.195,NA,NA,21.6466129,21.6466129,6.738382353
1976-05-09,7.434285714,15.19185714,15.19185714,NA,NA,21.64370968,21.64370968,6.711029412
1976-05-10,7.445714286,15.18871429,15.18871429,NA,NA,21.64080645,21.64080645,6.683676471
1976-05-11,7.457142857,15.18557143,15.18557143,NA,NA,21.63790323,21.63790323,6.674107143
1976-05-12,7.468571429,15.18242857,15.18242857,NA,NA,21.635,21.635,6.682321429
1976-05-13,7.48,15.17928571,15.17928571,NA,NA,21.63209677,21.63209677,6.690535714
1976-05-14,7.491428571,15.17614286,15.17614286,NA,NA,21.62919355,21.62919355,6.69875
1976-05-15,7.502857143,15.173,15.173,NA,NA,21.62629032,21.62629032,6.706964286
1976-05-16,7.514285714,15.16985714,15.16985714,NA,NA,21.6233871,21.6233871,6.715178571
1976-05-17,7.525714286,15.16671429,15.16671429,NA,NA,21.62048387,21.62048387,6.723392857
1976-05-18,7.537142857,15.16357143,15.16357143,NA,NA,21.61758065,21.61758065,6.731607143
1976-05-19,7.548571429,15.16042857,15.16042857,NA,NA,21.61467742,21.61467742,6.739821429
1976-05-20,7.56,15.15728571,15.15728571,NA,NA,21.61177419,21.61177419,6.748035714
1976-05-21,7.571428571,15.15414286,15.15414286,NA,NA,21.60887097,21.60887097,6.75625
1976-05-22,7.582857143,15.151,15.151,NA,NA,21.60596774,21.60596774,6.764464286
1976-05-23,7.594285714,15.14785714,15.14785714,NA,NA,21.60306452,21.60306452,6.772678571
1976-05-24,7.603695652,15.14471429,15.14471429,NA,NA,21.60016129,21.60016129,6.780892857
1976-05-25,7.611086957,15.14157143,15.14157143,NA,NA,21.59725806,21.59725806,6.789107143
1976-05-26,7.618478261,15.14,15.14,NA,NA,21.59435484,21.59435484,6.797321429
1976-05-27,7.625869565,15.14,15.14,NA,NA,21.59145161,21.59145161,6.805535714
1976-05-28,7.63326087,15.14,15.14,NA,NA,21.58759259,21.58759259,6.81375
1976-05-29,7.640652174,15.14,15.14,NA,NA,21.58277778,21.58277778,6.821964286
1976-05-30,7.648043478,15.14,15.14,NA,NA,21.57796296,21.57796296,6.830178571
1976-05-31,7.655434783,15.14,15.14,NA,NA,21.57314815,21.57314815,6.838392857
1976-06-01,7.662826087,15.14,15.14,NA,NA,21.56833333,21.56833333,6.846607143
1976-06-02,7.670217391,15.14,15.14,NA,NA,21.56351852,21.56351852,6.854821429
1976-06-03,7.677608696,15.14,15.14,NA,NA,21.5587037,21.5587037,6.863035714
1976-06-04,7.685,15.14,15.14,NA,NA,21.55388889,21.55388889,6.87125
1976-06-05,7.692391304,15.14,15.14,NA,NA,21.54907407,21.54907407,6.879464286
1976-06-06,7.699782609,15.14,15.14,NA,NA,21.54425926,21.54425926,6.887678571
1976-06-07,7.707173913,15.14,15.14,NA,NA,21.53944444,21.53944444,6.895892857
1976-06-08,7.714565217,15.14,15.14,NA,NA,21.53462963,21.53462963,6.900076923
1976-06-09,7.721956522,15.14,15.14,NA,NA,21.52981481,21.52981481,6.900230769
1976-06-10,7.729347826,15.14,15.14,NA,NA,21.525,21.525,6.900384615
1976-06-11,7.73673913,15.14,15.14,NA,NA,21.52018519,21.52018519,6.900538462
1976-06-12,7.744130435,15.14,15.14,NA,NA,21.51537037,21.51537037,6.900692308
1976-06-13,7.751521739,15.14,15.14,NA,NA,21.51055556,21.51055556,6.900846154
1976-06-14,7.758913043,15.14,15.14,NA,NA,21.50574074,21.50574074,6.901
1976-06-15,7.766304348,15.14,15.14,NA,NA,21.50092593,21.50092593,6.901153846
1976-06-16,7.772213115,15.14,15.14,NA,NA,21.49611111,21.49611111,6.901307692
1976-06-17,7.776639344,15.14,15.14,NA,NA,21.4912963,21.4912963,6.901461538
1976-06-18,7.781065574,15.14,15.14,NA,NA,21.48648148,21.48648148,6.901615385
1976-06-19,7.785491803,15.14,15.14,NA,NA,21.48166667,21.48166667,6.901769231
1976-06-20,7.789918033,15.14,15.14,NA,NA,21.47685185,21.47685185,6.901923077
1976-06-21,7.794344262,15.14,15.14,NA,NA,21.47203704,21.47203704,6.902076923
1976-06-22,7.798770492,15.14,15.14,NA,NA,21.46722222,21.46722222,6.902230769
1976-06-23,7.803196721,15.14,15.14,NA,NA,21.46240741,21.46240741,6.902384615
1976-06-24,7.807622951,15.14,15.14,NA,NA,21.45793651,21.45793651,6.902538462
1976-06-25,7.81204918,15.14,15.14,NA,NA,21.45380952,21.45380952,6.902692308
1976-06-26,7.81647541,15.14,15.14,NA,NA,21.44968254,21.44968254,6.902846154
1976-06-27,7.820901639,15.14,15.14,NA,NA,21.44555556,21.44555556,6.903
1976-06-28,7.825327869,15.13928571,15.13928571,NA,NA,21.44142857,21.44142857,6.903153846
1976-06-29,7.829754098,15.13785714,15.13785714,NA,NA,21.43730159,21.43730159,6.903307692
1976-06-30,7.834180328,15.13642857,15.13642857,NA,NA,21.4331746,21.4331746,6.903461538
1976-07-01,7.838606557,15.135,15.135,NA,NA,21.42904762,21.42904762,6.903615385
1976-07-02,7.843032787,15.13357143,15.13357143,NA,NA,21.42492063,21.42492063,6.903769231
1976-07-03,7.847459016,15.13214286,15.13214286,NA,NA,21.42079365,21.42079365,6.903923077
1976-07-04,7.851885246,15.13071429,15.13071429,NA,NA,21.41666667,21.41666667,6.904076923
1976-07-05,7.856311475,15.12928571,15.12928571,NA,NA,21.41253968,21.41253968,6.904230769
1976-07-06,7.860737705,15.12785714,15.12785714,NA,NA,21.4084127,21.4084127,6.904384615
1976-07-07,7.865163934,15.12642857,15.12642857,NA,NA,21.40428571,21.40428571,6.904538462
1976-07-08,7.869590164,15.125,15.125,NA,NA,21.40015873,21.40015873,6.904692308
1976-07-09,7.874016393,15.12357143,15.12357143,NA,NA,21.39603175,21.39603175,6.904846154
1976-07-10,7.878442623,15.12214286,15.12214286,NA,NA,21.39190476,21.39190476,6.905
1976-07-11,7.882868852,15.12071429,15.12071429,NA,NA,21.38777778,21.38777778,6.905153846
1976-07-12,7.887295082,15.11928571,15.11928571,NA,NA,21.38365079,21.38365079,6.905307692
1976-07-13,7.891721311,15.11785714,15.11785714,NA,NA,21.37952381,21.37952381,6.905461538
1976-07-14,7.896147541,15.11642857,15.11642857,NA,NA,21.37539683,21.37539683,6.905615385
1976-07-15,7.90057377,15.115,15.115,NA,NA,21.37126984,21.37126984,6.905769231
1976-07-16,7.905,15.11357143,15.11357143,NA,NA,21.36714286,21.36714286,6.905923077
1976-07-17,7.90942623,15.11214286,15.11214286,NA,NA,21.36301587,21.36301587,6.906076923
1976-07-18,7.913852459,15.11071429,15.11071429,NA,NA,21.35888889,21.35888889,6.906230769
1976-07-19,7.918278689,15.10928571,15.10928571,NA,NA,21.3547619,21.3547619,6.906384615
1976-07-20,7.922704918,15.10785714,15.10785714,NA,NA,21.35063492,21.35063492,6.906538462
1976-07-21,7.927131148,15.10642857,15.10642857,NA,NA,21.34650794,21.34650794,6.906692308
1976-07-22,7.931557377,15.105,15.105,NA,NA,21.34238095,21.34238095,6.906846154
1976-07-23,7.935983607,15.10357143,15.10357143,NA,NA,21.33825397,21.33825397,6.907
1976-07-24,7.940409836,15.10214286,15.10214286,NA,NA,21.33412698,21.33412698,6.907153846
1976-07-25,7.944836066,15.10071429,15.10071429,NA,NA,21.33,21.33,6.907307692
1976-07-26,7.949262295,15.09928571,15.09928571,NA,NA,21.32587302,21.32587302,6.907461538
1976-07-27,7.953688525,15.09785714,15.09785714,NA,NA,21.32174603,21.32174603,6.907615385
1976-07-28,7.958114754,15.09642857,15.09642857,NA,NA,21.31761905,21.31761905,6.907769231
1976-07-29,7.962540984,15.095,15.095,NA,NA,21.31349206,21.31349206,6.907923077
1976-07-30,7.966967213,15.09357143,15.09357143,NA,NA,21.30936508,21.30936508,6.908076923
1976-07-31,7.971393443,15.09214286,15.09214286,NA,NA,21.3052381,21.3052381,6.908230769
1976-08-01,7.975819672,15.09071429,15.09071429,NA,NA,21.30111111,21.30111111,6.908384615
1976-08-02,7.980245902,15.08928571,15.08928571,NA,NA,21.29698413,21.29698413,6.908538462
1976-08-03,7.984672131,15.08785714,15.08785714,NA,NA,21.29285714,21.29285714,6.908692308
1976-08-04,7.989098361,15.08642857,15.08642857,NA,NA,21.28873016,21.28873016,6.908846154
1976-08-05,7.99352459,15.085,15.085,NA,NA,21.28460317,21.28460317,6.909
1976-08-06,7.99795082,15.08357143,15.08357143,NA,NA,21.28047619,21.28047619,6.909153846
1976-08-07,8.002377049,15.08214286,15.08214286,NA,NA,21.27634921,21.27634921,6.909307692
1976-08-08,8.006803279,15.08071429,15.08071429,NA,NA,21.27222222,21.27222222,6.909461538
1976-08-09,8.011229508,15.07928571,15.07928571,NA,NA,21.26809524,21.26809524,6.909615385
1976-08-10,8.015655738,15.07785714,15.07785714,NA,NA,21.26396825,21.26396825,6.909769231
1976-08-11,8.020081967,15.07642857,15.07642857,NA,NA,21.25984127,21.25984127,6.909923077
1976-08-12,8.024508197,15.075,15.075,NA,NA,21.25571429,21.25571429,6.910192308
1976-08-13,8.028934426,15.07357143,15.07357143,NA,NA,21.2515873,21.2515873,6.910576923
