Date,A1,A2,A3,A4,A5,A6,A7,A8
27/06/1968,9.232068966,NA,NA,NA,NA,20.45,20.45,NA
28/06/1968,9.236206897,NA,NA,NA,NA,20.45,20.45,NA
29/06/1968,9.240344828,NA,NA,NA,NA,20.45,20.45,NA
30/06/1968,9.244482759,NA,NA,NA,NA,20.45,20.45,NA
1/07/1968,9.24862069,NA,NA,NA,NA,20.45,20.45,NA
2/07/1968,9.252758621,NA,NA,NA,NA,20.45,20.45,NA
3/07/1968,9.256896552,NA,NA,NA,NA,20.45,20.45,NA
4/07/1968,9.261034483,NA,NA,NA,NA,20.45,20.45,NA
5/07/1968,9.265172414,NA,NA,NA,NA,20.45,20.45,NA
6/07/1968,9.269310345,NA,NA,NA,NA,20.45,20.45,NA
7/07/1968,9.273448276,NA,NA,NA,NA,20.45,20.45,NA
8/07/1968,9.277586207,NA,NA,NA,NA,20.45,20.45,NA
9/07/1968,9.281724138,NA,NA,NA,NA,20.45,20.45,NA
10/07/1968,9.285862069,NA,NA,NA,NA,20.45,20.45,NA
11/07/1968,9.29,NA,NA,NA,NA,20.45,20.45,NA
12/07/1968,9.294137931,NA,NA,NA,NA,20.45,20.45,NA
13/07/1968,9.298275862,NA,NA,NA,NA,20.45,20.45,NA
14/07/1968,9.302413793,NA,NA,NA,NA,20.45,20.45,NA
15/07/1968,9.306551724,NA,NA,NA,NA,20.45,20.45,NA
16/07/1968,9.310689655,NA,NA,NA,NA,20.45,20.45,NA
17/07/1968,9.314827586,NA,NA,NA,NA,20.45,20.45,NA
18/07/1968,9.318965517,NA,NA,NA,NA,20.45,20.45,NA
19/07/1968,9.323103448,NA,NA,NA,NA,20.45,20.45,NA
20/07/1968,9.327241379,NA,NA,NA,NA,20.45,20.45,NA
21/07/1968,9.33137931,NA,NA,NA,NA,20.45,20.45,NA
22/07/1968,9.335517241,NA,NA,NA,NA,20.45,20.45,NA
23/07/1968,9.339655172,NA,NA,NA,NA,20.45,20.45,NA
24/07/1968,9.343793103,NA,NA,NA,NA,20.45,20.45,NA
25/07/1968,9.347931034,NA,NA,NA,NA,20.45,20.45,NA
26/07/1968,9.348404255,NA,NA,NA,NA,20.45,20.45,NA
27/07/1968,9.345212766,NA,NA,NA,NA,20.45,20.45,NA
28/07/1968,9.342021277,NA,NA,NA,NA,20.45,20.45,NA
29/07/1968,9.338829787,NA,NA,NA,NA,20.45,20.45,NA
30/07/1968,9.335638298,NA,NA,NA,NA,20.45,20.45,NA
31/07/1968,9.332446809,NA,NA,NA,NA,20.45,20.45,NA
1/08/1968,9.329255319,NA,NA,NA,NA,20.45,20.45,NA
2/08/1968,9.32606383,NA,NA,NA,NA,20.45085106,20.45085106,NA
3/08/1968,9.32287234,NA,NA,NA,NA,20.45255319,20.45255319,NA
4/08/1968,9.319680851,NA,NA,NA,NA,20.45425532,20.45425532,NA
5/08/1968,9.316489362,NA,NA,NA,NA,20.45595745,20.45595745,NA
6/08/1968,9.313297872,NA,NA,NA,NA,20.45765957,20.45765957,NA
7/08/1968,9.310106383,NA,NA,NA,NA,20.4593617,20.4593617,NA
8/08/1968,9.306914894,NA,NA,NA,NA,20.46106383,20.46106383,NA
9/08/1968,9.303723404,NA,NA,NA,NA,20.46276596,20.46276596,NA
10/08/1968,9.300531915,NA,NA,NA,NA,20.46446809,20.46446809,NA
11/08/1968,9.297340426,NA,NA,NA,NA,20.46617021,20.46617021,NA
12/08/1968,9.294148936,NA,NA,NA,NA,20.46787234,20.46787234,NA
13/08/1968,9.290957447,NA,NA,NA,NA,20.46957447,20.46957447,NA
14/08/1968,9.287765957,NA,NA,NA,NA,20.4712766,20.4712766,NA
15/08/1968,9.284574468,NA,NA,NA,NA,20.47297872,20.47297872,NA
16/08/1968,9.281382979,NA,NA,NA,NA,20.47468085,20.47468085,NA
17/08/1968,9.278191489,NA,NA,NA,NA,20.47638298,20.47638298,NA
18/08/1968,9.275,NA,NA,NA,NA,20.47808511,20.47808511,NA
19/08/1968,9.271808511,NA,NA,NA,NA,20.47978723,20.47978723,NA
20/08/1968,9.268617021,NA,NA,NA,NA,20.48148936,20.48148936,NA
21/08/1968,9.265425532,NA,NA,NA,NA,20.48319149,20.48319149,NA
22/08/1968,9.262234043,NA,NA,NA,NA,20.48489362,20.48489362,NA
23/08/1968,9.259042553,NA,NA,NA,NA,20.48659574,20.48659574,NA
24/08/1968,9.255851064,NA,NA,NA,NA,20.48829787,20.48829787,NA
25/08/1968,9.252659574,NA,NA,NA,NA,20.49,20.49,NA
26/08/1968,9.249468085,NA,NA,NA,NA,20.49170213,20.49170213,NA
27/08/1968,9.246276596,NA,NA,NA,NA,20.49340426,20.49340426,NA
28/08/1968,9.243085106,NA,NA,NA,NA,20.49510638,20.49510638,NA
29/08/1968,9.239893617,NA,NA,NA,NA,20.49680851,20.49680851,NA
30/08/1968,9.236702128,NA,NA,NA,NA,20.49851064,20.49851064,NA
31/08/1968,9.233510638,NA,NA,NA,NA,20.50021277,20.50021277,NA
1/09/1968,9.230319149,NA,NA,NA,NA,20.50191489,20.50191489,NA
2/09/1968,9.22712766,NA,NA,NA,NA,20.50361702,20.50361702,NA
3/09/1968,9.22393617,NA,NA,NA,NA,20.50531915,20.50531915,NA
4/09/1968,9.220744681,NA,NA,NA,NA,20.50702128,20.50702128,NA
5/09/1968,9.217553191,NA,NA,NA,NA,20.5087234,20.5087234,NA
6/09/1968,9.214361702,NA,NA,NA,NA,20.51042553,20.51042553,NA
7/09/1968,9.211170213,NA,NA,NA,NA,20.51212766,20.51212766,NA
8/09/1968,9.207978723,NA,NA,NA,NA,20.51382979,20.51382979,NA
9/09/1968,9.204787234,NA,NA,NA,NA,20.51553191,20.51553191,NA
10/09/1968,9.201595745,NA,NA,NA,NA,20.51723404,20.51723404,NA
11/09/1968,9.201203704,NA,NA,NA,NA,20.51893617,20.51893617,NA
12/09/1968,9.203611111,NA,NA,NA,NA,20.5206383,20.5206383,NA
13/09/1968,9.206018519,NA,NA,NA,NA,20.52234043,20.52234043,NA
14/09/1968,9.208425926,NA,NA,NA,NA,20.52404255,20.52404255,NA
15/09/1968,9.210833333,NA,NA,NA,NA,20.52574468,20.52574468,NA
16/09/1968,9.213240741,NA,NA,NA,NA,20.52744681,20.52744681,NA
17/09/1968,9.215648148,NA,NA,NA,NA,20.52914894,20.52914894,NA
18/09/1968,9.218055556,NA,NA,NA,NA,20.53036585,20.53036585,NA
19/09/1968,9.220462963,NA,NA,NA,NA,20.53109756,20.53109756,NA
20/09/1968,9.22287037,NA,NA,NA,NA,20.53182927,20.53182927,NA
21/09/1968,9.225277778,NA,NA,NA,NA,20.53256098,20.53256098,NA
22/09/1968,9.227685185,NA,NA,NA,NA,20.53329268,20.53329268,NA
23/09/1968,9.230092593,NA,NA,NA,NA,20.53402439,20.53402439,NA
24/09/1968,9.2325,NA,NA,NA,NA,20.5347561,20.5347561,NA
25/09/1968,9.234907407,NA,NA,NA,NA,20.5354878,20.5354878,NA
26/09/1968,9.237314815,NA,NA,NA,NA,20.53621951,20.53621951,NA
27/09/1968,9.239722222,NA,NA,NA,NA,20.53695122,20.53695122,NA
28/09/1968,9.24212963,NA,NA,NA,NA,20.53768293,20.53768293,NA
29/09/1968,9.244537037,NA,NA,NA,NA,20.53841463,20.53841463,NA
30/09/1968,9.246944444,NA,NA,NA,NA,20.53914634,20.53914634,NA
1/10/1968,9.249351852,NA,NA,NA,NA,20.53987805,20.53987805,NA
2/10/1968,9.251759259,NA,NA,NA,NA,20.54060976,20.54060976,NA
3/10/1968,9.254166667,NA,NA,NA,NA,20.54134146,20.54134146,NA
4/10/1968,9.256574074,NA,NA,NA,NA,20.54207317,20.54207317,NA
5/10/1968,9.258981481,NA,NA,NA,NA,20.54280488,20.54280488,NA
6/10/1968,9.261388889,NA,NA,NA,NA,20.54353659,20.54353659,NA
7/10/1968,9.263796296,NA,NA,NA,NA,20.54426829,20.54426829,NA
8/10/1968,9.266203704,NA,NA,NA,NA,20.545,20.545,NA
9/10/1968,9.268611111,NA,NA,NA,NA,20.54573171,20.54573171,NA
10/10/1968,9.271018519,NA,NA,NA,NA,20.54646341,20.54646341,NA
11/10/1968,9.273425926,NA,NA,NA,NA,20.54719512,20.54719512,NA
12/10/1968,9.275833333,NA,NA,NA,NA,20.54792683,20.54792683,NA
13/10/1968,9.278240741,NA,NA,NA,NA,20.54865854,20.54865854,NA
14/10/1968,9.280648148,NA,NA,NA,NA,20.54939024,20.54939024,NA
15/10/1968,9.283055556,NA,NA,NA,NA,20.55012195,20.55012195,NA
16/10/1968,9.285462963,NA,NA,NA,NA,20.55085366,20.55085366,NA
17/10/1968,9.28787037,NA,NA,NA,NA,20.55158537,20.55158537,NA
18/10/1968,9.290277778,NA,NA,NA,NA,20.55231707,20.55231707,NA
19/10/1968,9.292685185,NA,NA,NA,NA,20.55304878,20.55304878,NA
20/10/1968,9.295092593,NA,NA,NA,NA,20.55378049,20.55378049,NA
21/10/1968,9.2975,NA,NA,NA,NA,20.5545122,20.5545122,NA
22/10/1968,9.299907407,NA,NA,NA,NA,20.5552439,20.5552439,NA
23/10/1968,9.302314815,NA,NA,NA,NA,20.55597561,20.55597561,NA
24/10/1968,9.304722222,NA,NA,NA,NA,20.55670732,20.55670732,NA
25/10/1968,9.30712963,NA,NA,NA,NA,20.55743902,20.55743902,NA
26/10/1968,9.309537037,NA,NA,NA,NA,20.55817073,20.55817073,NA
27/10/1968,9.311944444,NA,NA,NA,NA,20.55890244,20.55890244,NA
28/10/1968,9.314351852,NA,NA,NA,NA,20.55963415,20.55963415,NA
29/10/1968,9.316759259,NA,NA,NA,NA,20.56007082,20.56007082,NA
30/10/1968,9.319166667,NA,NA,NA,NA,20.56021246,20.56021246,NA
31/10/1968,9.321574074,NA,NA,NA,NA,20.5603541,20.5603541,NA
1/11/1968,9.323981481,NA,NA,NA,NA,20.56049574,20.56049574,NA
2/11/1968,9.326388889,NA,NA,NA,NA,20.56063738,20.56063738,NA
3/11/1968,9.328796296,NA,NA,NA,NA,20.56077902,20.56077902,NA
4/11/1968,9.328817096,NA,NA,NA,NA,20.56092066,20.56092066,NA
5/11/1968,9.326451287,NA,NA,NA,NA,20.5610623,20.5610623,NA
6/11/1968,9.324085479,NA,NA,NA,NA,20.56120394,20.56120394,NA
7/11/1968,9.32171967,NA,NA,NA,NA,20.56134558,20.56134558,NA
8/11/1968,9.319353862,NA,NA,NA,NA,20.56148722,20.56148722,NA
9/11/1968,9.316988054,NA,NA,NA,NA,20.56162886,20.56162886,NA
10/11/1968,9.314622245,NA,NA,NA,NA,20.5617705,20.5617705,NA
11/11/1968,9.312256437,NA,NA,NA,NA,20.56191214,20.56191214,NA
12/11/1968,9.309890628,NA,NA,NA,NA,20.56205378,20.56205378,NA
13/11/1968,9.30752482,NA,NA,NA,NA,20.56219542,20.56219542,NA
14/11/1968,9.305159011,NA,NA,NA,NA,20.56233706,20.56233706,NA
15/11/1968,9.302793203,NA,NA,NA,NA,20.5624787,20.5624787,NA
16/11/1968,9.300427395,NA,NA,NA,NA,20.56262035,20.56262035,NA
17/11/1968,9.298061586,NA,NA,NA,NA,20.56276199,20.56276199,NA
18/11/1968,9.295695778,NA,NA,NA,NA,20.56290363,20.56290363,NA
19/11/1968,9.293329969,NA,NA,NA,NA,20.56304527,20.56304527,NA
20/11/1968,9.290964161,NA,NA,NA,NA,20.56318691,20.56318691,NA
21/11/1968,9.288598352,NA,NA,NA,NA,20.56332855,20.56332855,NA
22/11/1968,9.286232544,NA,NA,NA,NA,20.56347019,20.56347019,NA
23/11/1968,9.283866736,NA,NA,NA,NA,20.56361183,20.56361183,NA
24/11/1968,9.281500927,NA,NA,NA,NA,20.56375347,20.56375347,NA
25/11/1968,9.279135119,NA,NA,NA,NA,20.56389511,20.56389511,NA
26/11/1968,9.27676931,NA,NA,NA,NA,20.56403675,20.56403675,NA
27/11/1968,9.274403502,NA,NA,NA,NA,20.56417839,20.56417839,NA
28/11/1968,9.272037693,NA,NA,NA,NA,20.56432003,20.56432003,NA
29/11/1968,9.269671885,NA,NA,NA,NA,20.56446167,20.56446167,NA
30/11/1968,9.267306076,NA,NA,NA,NA,20.56460331,20.56460331,NA
1/12/1968,9.264940268,NA,NA,NA,NA,20.56474495,20.56474495,NA
2/12/1968,9.26257446,NA,NA,NA,NA,20.56488659,20.56488659,NA
3/12/1968,9.260208651,NA,NA,NA,NA,20.56502823,20.56502823,NA
4/12/1968,9.262000745,NA,NA,NA,NA,20.56516987,20.56516987,NA
5/12/1968,9.264195012,NA,NA,NA,NA,20.56531151,20.56531151,NA
6/12/1968,9.266389279,NA,NA,NA,NA,20.56545315,20.56545315,NA
7/12/1968,9.268583546,NA,NA,NA,NA,20.56559479,20.56559479,NA
8/12/1968,9.270777814,NA,NA,NA,NA,20.56573643,20.56573643,NA
9/12/1968,9.272972081,NA,NA,NA,NA,20.56587807,20.56587807,NA
10/12/1968,9.275166348,NA,NA,NA,NA,20.56601971,20.56601971,NA
11/12/1968,9.277360615,NA,NA,NA,NA,20.56616135,20.56616135,NA
12/12/1968,9.279554882,NA,NA,NA,NA,20.56630299,20.56630299,NA
13/12/1968,9.281749149,NA,NA,NA,NA,20.56644463,20.56644463,NA
14/12/1968,9.283943416,NA,NA,NA,NA,20.56658627,20.56658627,NA
15/12/1968,9.286137683,NA,NA,NA,NA,20.56672791,20.56672791,NA
16/12/1968,9.288331951,NA,NA,NA,NA,20.56686955,20.56686955,NA
17/12/1968,9.290526218,NA,NA,NA,NA,20.56701119,20.56701119,NA
18/12/1968,9.292720485,NA,NA,NA,NA,20.56715283,20.56715283,NA
19/12/1968,9.294914752,NA,NA,NA,NA,20.56729447,20.56729447,NA
20/12/1968,9.297109019,NA,NA,NA,NA,20.56743611,20.56743611,NA
21/12/1968,9.299303286,NA,NA,NA,NA,20.56757775,20.56757775,NA
22/12/1968,9.301497553,NA,NA,NA,NA,20.56771939,20.56771939,NA
23/12/1968,9.303691821,NA,NA,NA,NA,20.56786104,20.56786104,NA
24/12/1968,9.305886088,NA,NA,NA,NA,20.56800268,20.56800268,NA
25/12/1968,9.308080355,NA,NA,NA,NA,20.56814432,20.56814432,NA
26/12/1968,9.310274622,NA,NA,NA,NA,20.56828596,20.56828596,NA
27/12/1968,9.312468889,NA,NA,NA,NA,20.5684276,20.5684276,NA
28/12/1968,9.314663156,NA,NA,NA,NA,20.56856924,20.56856924,NA
29/12/1968,9.316857423,NA,NA,NA,NA,20.56871088,20.56871088,NA
30/12/1968,9.319051691,NA,NA,NA,NA,20.56885252,20.56885252,NA
31/12/1968,9.321245958,NA,NA,NA,NA,20.56899416,20.56899416,NA
1/01/1969,9.323440225,NA,NA,NA,NA,20.5691358,20.5691358,NA
2/01/1969,9.325634492,NA,NA,NA,NA,20.56927744,20.56927744,NA
3/01/1969,9.327828759,NA,NA,NA,NA,20.56941908,20.56941908,NA
4/01/1969,9.330023026,NA,NA,NA,NA,20.56956072,20.56956072,NA
5/01/1969,9.332217293,NA,NA,NA,NA,20.56970236,20.56970236,NA
6/01/1969,9.334411561,NA,NA,NA,NA,20.569844,20.569844,NA
7/01/1969,9.336605828,NA,NA,NA,NA,20.56998564,20.56998564,NA
8/01/1969,9.338800095,NA,NA,NA,NA,20.57097295,20.57097295,NA
9/01/1969,9.340994362,NA,NA,NA,NA,20.57205568,20.57205568,NA
10/01/1969,9.343188629,NA,NA,NA,NA,20.5731384,20.5731384,NA
11/01/1969,9.345382896,NA,NA,NA,NA,20.57422113,20.57422113,NA
12/01/1969,9.347577163,NA,NA,NA,NA,20.57530386,20.57530386,NA
13/01/1969,9.349771431,NA,NA,NA,NA,20.57638659,20.57638659,NA
14/01/1969,9.349147906,NA,NA,NA,NA,20.57746931,20.57746931,NA
15/01/1969,9.34819673,NA,NA,NA,NA,20.57855204,20.57855204,NA
16/01/1969,9.347245555,NA,NA,NA,NA,20.57963477,20.57963477,NA
17/01/1969,9.34629438,NA,NA,NA,NA,20.58071749,20.58071749,NA
18/01/1969,9.345343205,NA,NA,NA,NA,20.58180022,20.58180022,NA
19/01/1969,9.34439203,NA,NA,NA,NA,20.58288295,20.58288295,NA
20/01/1969,9.343440854,NA,NA,NA,NA,20.58396568,20.58396568,NA
21/01/1969,9.342489679,NA,NA,NA,NA,20.5850484,20.5850484,NA
22/01/1969,9.341538504,NA,NA,NA,NA,20.58613113,20.58613113,NA
23/01/1969,9.340587329,NA,NA,NA,NA,20.58721386,20.58721386,NA
24/01/1969,9.339636153,NA,NA,NA,NA,20.58829658,20.58829658,NA
25/01/1969,9.338684978,NA,NA,NA,NA,20.58937931,20.58937931,NA
26/01/1969,9.337733803,NA,NA,NA,NA,20.59046204,20.59046204,NA
27/01/1969,9.336782628,NA,NA,NA,NA,20.59154477,20.59154477,NA
28/01/1969,9.335831453,NA,NA,NA,NA,20.59262749,20.59262749,NA
29/01/1969,9.334880277,NA,NA,NA,NA,20.59371022,20.59371022,NA
30/01/1969,9.333929102,NA,NA,NA,NA,20.59479295,20.59479295,NA
31/01/1969,9.332977927,NA,NA,NA,NA,20.59587567,20.59587567,NA
1/02/1969,9.332026752,NA,NA,NA,NA,20.5969584,20.5969584,NA
2/02/1969,9.331075577,NA,NA,NA,NA,20.59804113,20.59804113,NA
3/02/1969,9.330124401,NA,NA,NA,NA,20.59912386,20.59912386,NA
4/02/1969,9.329173226,NA,NA,NA,NA,20.60020658,20.60020658,NA
5/02/1969,9.328222051,NA,NA,NA,NA,20.60128931,20.60128931,NA
6/02/1969,9.327270876,NA,NA,NA,NA,20.60237204,20.60237204,NA
7/02/1969,9.326319701,NA,NA,NA,NA,20.60345476,20.60345476,NA
8/02/1969,9.325368525,NA,NA,NA,NA,20.60453749,20.60453749,NA
9/02/1969,9.32441735,NA,NA,NA,NA,20.60562022,20.60562022,NA
10/02/1969,9.323466175,NA,NA,NA,NA,20.60670295,20.60670295,NA
11/02/1969,9.322515,NA,NA,NA,NA,20.60778567,20.60778567,NA
12/02/1969,9.321563825,NA,NA,NA,NA,20.6088684,20.6088684,NA
13/02/1969,9.320612649,NA,NA,NA,NA,20.60995113,20.60995113,NA
14/02/1969,9.319661474,NA,NA,NA,NA,20.61219824,20.61219824,NA
15/02/1969,9.318710299,NA,NA,NA,NA,20.6145004,20.6145004,NA
16/02/1969,9.317759124,NA,NA,NA,NA,20.61680256,20.61680256,NA
17/02/1969,9.316807948,NA,NA,NA,NA,20.61910472,20.61910472,NA
18/02/1969,9.315856773,NA,NA,NA,NA,20.62140687,20.62140687,NA
19/02/1969,9.314905598,NA,NA,NA,NA,20.62370903,20.62370903,NA
20/02/1969,9.313954423,NA,NA,NA,NA,20.62601119,20.62601119,NA
21/02/1969,9.313003248,NA,NA,NA,NA,20.62831335,20.62831335,NA
22/02/1969,9.312052072,NA,NA,NA,NA,20.63061551,20.63061551,NA
23/02/1969,9.311100897,NA,NA,NA,NA,20.63291767,20.63291767,NA
24/02/1969,9.310149722,NA,NA,NA,NA,20.63521982,20.63521982,NA
25/02/1969,9.309198547,NA,NA,NA,NA,20.63752198,20.63752198,NA
26/02/1969,9.308247372,NA,NA,NA,NA,20.63982414,20.63982414,NA
27/02/1969,9.307296196,NA,NA,NA,NA,20.6421263,20.6421263,NA
28/02/1969,9.306345021,NA,NA,NA,NA,20.64442846,20.64442846,NA
1/03/1969,9.305393846,NA,NA,NA,NA,20.64673062,20.64673062,NA
2/03/1969,9.304442671,NA,NA,NA,NA,20.64903277,20.64903277,NA
3/03/1969,9.303491496,NA,NA,NA,NA,20.65133493,20.65133493,NA
4/03/1969,9.30254032,NA,NA,NA,NA,20.65363709,20.65363709,NA
5/03/1969,9.301589145,NA,NA,NA,NA,20.65593925,20.65593925,NA
6/03/1969,9.30063797,NA,NA,NA,NA,20.65824141,20.65824141,NA
7/03/1969,9.299686795,NA,NA,NA,NA,20.66054357,20.66054357,NA
8/03/1969,9.29873562,NA,NA,NA,NA,20.66284572,20.66284572,NA
9/03/1969,9.297784444,NA,NA,NA,NA,20.66514788,20.66514788,NA
10/03/1969,9.296833269,NA,NA,NA,NA,20.66745004,20.66745004,NA
11/03/1969,9.295882094,NA,NA,NA,NA,20.6697522,20.6697522,NA
12/03/1969,9.294930919,NA,NA,NA,NA,20.67120635,20.67120635,NA
13/03/1969,9.293979743,NA,NA,NA,NA,20.67255821,20.67255821,NA
14/03/1969,9.293028568,NA,NA,NA,NA,20.67391006,20.67391006,NA
15/03/1969,9.292077393,NA,NA,NA,NA,20.67526192,20.67526192,NA
16/03/1969,9.291126218,NA,NA,NA,NA,20.67661378,20.67661378,NA
17/03/1969,9.290175043,NA,NA,NA,NA,20.67796564,20.67796564,NA
18/03/1969,9.293175063,NA,NA,NA,NA,20.6793175,20.6793175,NA
19/03/1969,9.297066203,NA,NA,NA,NA,20.68066936,20.68066936,NA
20/03/1969,9.300957344,NA,NA,NA,NA,20.68202122,20.68202122,NA
21/03/1969,9.304848485,NA,NA,NA,NA,20.68337308,20.68337308,NA
22/03/1969,9.308739626,NA,NA,NA,NA,20.68472493,20.68472493,NA
23/03/1969,9.312630766,NA,NA,NA,NA,20.68607679,20.68607679,NA
24/03/1969,9.316521907,NA,NA,NA,NA,20.68742865,20.68742865,NA
25/03/1969,9.320413048,NA,NA,NA,NA,20.68878051,20.68878051,NA
26/03/1969,9.324304188,NA,NA,NA,NA,20.69013237,20.69013237,NA
27/03/1969,9.328195329,NA,NA,NA,NA,20.69148423,20.69148423,NA
28/03/1969,9.33208647,NA,NA,NA,NA,20.69283609,20.69283609,NA
29/03/1969,9.33597761,NA,NA,NA,NA,20.69418795,20.69418795,NA
30/03/1969,9.339868751,NA,NA,NA,NA,20.6955398,20.6955398,NA
31/03/1969,9.343759892,NA,NA,NA,NA,20.69689166,20.69689166,NA
1/04/1969,9.347651033,NA,NA,NA,NA,20.69824352,20.69824352,NA
