Date,A1,gw_index,salinity,salinity_index,gw_suitability_index,sw_suitability_index,water_suitability_index
1968-11-06,9.324085479,0.0,0.0,1.0,0.0,,0.0
1968-11-07,9.32171967,0.0,0.0,1.0,0.0,,0.0
1968-11-08,9.319353862,0.0,0.0,1.0,0.0,,0.0
1968-11-09,9.316988054,0.0,0.0,1.0,0.0,,0.0
1968-11-10,9.314622245,0.0,0.0,1.0,0.0,,0.0
1968-11-11,9.312256437,0.0,0.0,1.0,0.0,,0.0
1968-11-12,9.309890628,0.0,0.0,1.0,0.0,,0.0
1968-11-13,9.30752482,0.0,0.0,1.0,0.0,,0.0
1968-11-14,9.305159011,0.0,0.0,1.0,0.0,,0.0
1968-11-15,9.302793203,0.0,0.0,1.0,0.0,,0.0
1968-11-16,9.300427395,0.0,0.0,1.0,0.0,,0.0
1968-11-17,9.298061586,0.0,0.0,1.0,0.0,,0.0
1968-11-18,9.295695778,0.0,0.0,1.0,0.0,,0.0
1968-11-19,9.293329969,0.0,0.0,1.0,0.0,,0.0
1968-11-20,9.290964161,0.0,0.0,1.0,0.0,,0.0
1968-11-21,9.288598352,0.0,0.0,1.0,0.0,,0.0
1968-11-22,9.286232544,0.0,0.0,1.0,0.0,,0.0
1968-11-23,9.283866736,0.0,0.0,1.0,0.0,,0.0
1968-11-24,9.281500927,0.0,0.0,1.0,0.0,,0.0
1968-11-25,9.279135119,0.0,0.0,1.0,0.0,,0.0
1968-11-26,9.27676931,0.0,0.0,1.0,0.0,,0.0
1968-11-27,9.274403502,0.0,0.0,1.0,0.0,,0.0
1968-11-28,9.272037693,0.0,0.0,1.0,0.0,,0.0
1968-11-29,9.269671885,0.0,0.0,1.0,0.0,,0.0
1968-11-30,9.267306076,0.0,0.0,1.0,0.0,,0.0
1968-12-01,9.264940268,0.0,0.0,1.0,0.0,,0.0
1968-12-02,9.26257446,0.0,0.0,1.0,0.0,,0.0
1968-12-03,9.260208651,0.0,0.0,1.0,0.0,,0.0
1968-12-04,9.262000745,0.0,0.0,1.0,0.0,,0.0
1968-12-05,9.264195012,0.0,0.0,1.0,0.0,,0.0
1968-12-06,9.266389279,0.0,0.0,1.0,0.0,,0.0
1968-12-07,9.268583546,0.0,0.0,1.0,0.0,,0.0
1968-12-08,9.270777814,0.0,0.0,1.0,0.0,,0.0
1968-12-09,9.272972081,0.0,0.0,1.0,0.0,,0.0
1968-12-10,9.275166348,0.0,0.0,1.0,0.0,,0.0
1968-12-11,9.277360615,0.0,0.0,1.0,0.0,,0.0
1968-12-12,9.279554882,0.0,0.0,1.0,0.0,,0.0
1968-12-13,9.281749149,0.0,0.0,1.0,0.0,,0.0
1968-12-14,9.283943416,0.0,0.0,1.0,0.0,,0.0
1968-12-15,9.286137683,0.0,0.0,1.0,0.0,,0.0
1968-12-16,9.288331951,0.0,0.0,1.0,0.0,0.589285714286,0.589285714286
1968-12-17,9.290526218,0.0,0.0,1.0,0.0,0.589285714286,0.589285714286
1968-12-18,9.292720485,0.0,0.0,1.0,0.0,0.589285714286,0.589285714286
1968-12-19,9.294914752,0.0,0.0,1.0,0.0,0.589285714286,0.589285714286
1968-12-20,9.297109019,0.0,0.0,1.0,0.0,0.589285714286,0.589285714286
1968-12-21,9.299303286,0.0,0.0,1.0,0.0,,0.0
1968-12-22,9.301497553,0.0,0.0,1.0,0.0,,0.0
1968-12-23,9.303691821,0.0,0.0,1.0,0.0,,0.0
1968-12-24,9.305886088,0.0,0.0,1.0,0.0,,0.0
1968-12-25,9.308080355,0.0,0.0,1.0,0.0,,0.0
1968-12-26,9.310274622,0.0,0.0,1.0,0.0,,0.0
1968-12-27,9.312468889,0.0,0.0,1.0,0.0,,0.0
1968-12-28,9.314663156,0.0,0.0,1.0,0.0,,0.0
1968-12-29,9.316857423,0.0,0.0,1.0,0.0,,0.0
1968-12-30,9.319051691,0.0,0.0,1.0,0.0,,0.0
1968-12-31,9.321245958,0.0,0.0,1.0,0.0,,0.0
1969-01-01,9.323440225,0.0,0.0,1.0,0.0,,0.0
1969-01-02,9.325634492,0.0,0.0,1.0,0.0,,0.0
1969-01-03,9.327828759,0.0,0.0,1.0,0.0,,0.0
1969-01-04,9.330023026,0.0,0.0,1.0,0.0,,0.0
1969-01-05,9.332217293,0.0,0.0,1.0,0.0,,0.0
1969-01-06,9.334411561,0.0,0.0,1.0,0.0,,0.0
1969-01-07,9.336605828,0.0,0.0,1.0,0.0,,0.0
1969-01-08,9.338800095,0.0,0.0,1.0,0.0,,0.0
1969-01-09,9.340994362,0.0,0.0,1.0,0.0,,0.0
1969-01-10,9.343188629,0.0,0.0,1.0,0.0,,0.0
1969-01-11,9.345382896,0.0,0.0,1.0,0.0,,0.0
1969-01-12,9.347577163,0.0,0.0,1.0,0.0,,0.0
1969-01-13,9.349771431,0.0,0.0,1.0,0.0,,0.0
1969-01-14,9.349147906,0.0,0.0,1.0,0.0,,0.0
1969-01-15,9.34819673,0.0,0.0,1.0,0.0,,0.0
1969-01-16,9.347245555,0.0,0.0,1.0,0.0,,0.0
1969-01-17,9.34629438,0.0,0.0,1.0,0.0,,0.0
1969-01-18,9.345343205,0.0,0.0,1.0,0.0,,0.0
1969-01-19,9.34439203,0.0,0.0,1.0,0.0,,0.0
1969-01-20,9.343440854,0.0,0.0,1.0,0.0,,0.0
1969-01-21,9.342489679,0.0,0.0,1.0,0.0,,0.0
1969-01-22,9.341538504,0.0,0.0,1.0,0.0,,0.0
1969-01-23,9.340587329,0.0,0.0,1.0,0.0,,0.0
1969-01-24,9.339636153,0.0,0.0,1.0,0.0,,0.0
1969-01-25,9.338684978,0.0,0.0,1.0,0.0,,0.0
1969-01-26,9.337733803,0.0,0.0,1.0,0.0,,0.0
1969-01-27,9.336782628,0.0,0.0,1.0,0.0,,0.0
1969-01-28,9.335831453,0.0,0.0,1.0,0.0,,0.0
1969-01-29,9.334880277,0.0,0.0,1.0,0.0,,0.0
1969-01-30,9.333929102,0.0,0.0,1.0,0.0,,0.0
1969-01-31,9.332977927,0.0,0.0,1.0,0.0,,0.0
1969-02-01,9.332026752,0.0,0.0,1.0,0.0,,0.0
1969-02-02,9.331075577,0.0,0.0,1.0,0.0,,0.0
1969-02-03,9.330124401,0.0,0.0,1.0,0.0,,0.0
1969-02-04,9.329173226,0.0,0.0,1.0,0.0,,0.0
1969-02-05,9.328222051,0.0,0.0,1.0,0.0,,0.0
1969-02-06,9.327270876,0.0,0.0,1.0,0.0,,0.0
1969-02-07,9.326319701,0.0,0.0,1.0,0.0,,0.0
1969-02-08,9.325368525,0.0,0.0,1.0,0.0,,0.0
1969-02-09,9.32441735,0.0,0.0,1.0,0.0,,0.0
1969-02-10,9.323466175,0.0,0.0,1.0,0.0,,0.0
1969-02-11,9.322515,0.0,0.0,1.0,0.0,,0.0
1969-02-12,9.321563825,0.0,0.0,1.0,0.0,,0.0
1969-02-13,9.320612649,0.0,0.0,1.0,0.0,,0.0
1969-02-14,9.319661474,0.0,0.0,1.0,0.0,,0.0
1969-02-15,9.318710299,0.0,0.0,1.0,0.0,,0.0
1969-02-16,9.317759124,0.0,0.0,1.0,0.0,,0.0
1969-02-17,9.316807948,0.0,0.0,1.0,0.0,,0.0
1969-02-18,9.315856773,0.0,0.0,1.0,0.0,,0.0
1969-02-19,9.314905598,0.0,0.0,1.0,0.0,,0.0
1969-02-20,9.313954423,0.0,0.0,1.0,0.0,,0.0
1969-02-21,9.313003248,0.0,0.0,1.0,0.0,,0.0
1969-02-22,9.312052072,0.0,0.0,1.0,0.0,,0.0
1969-02-23,9.311100897,0.0,0.0,1.0,0.0,,0.0
1969-02-24,9.310149722,0.0,0.0,1.0,0.0,,0.0
1969-02-25,9.309198547,0.0,0.0,1.0,0.0,,0.0
1969-02-26,9.308247372,0.0,0.0,1.0,0.0,,0.0
1969-02-27,9.307296196,0.0,0.0,1.0,0.0,,0.0
1969-02-28,9.306345021,0.0,0.0,1.0,0.0,,0.0
1969-03-01,9.305393846,0.0,0.0,1.0,0.0,,0.0
1969-03-02,9.304442671,0.0,0.0,1.0,0.0,,0.0
1969-03-03,9.303491496,0.0,0.0,1.0,0.0,,0.0
1969-03-04,9.30254032,0.0,0.0,1.0,0.0,,0.0
1969-03-05,9.301589145,0.0,0.0,1.0,0.0,,0.0
1969-03-06,9.30063797,0.0,0.0,1.0,0.0,,0.0
1969-03-07,9.299686795,0.0,0.0,1.0,0.0,,0.0
1969-03-08,9.29873562,0.0,0.0,1.0,0.0,,0.0
1969-03-09,9.297784444,0.0,0.0,1.0,0.0,,0.0
1969-03-10,9.296833269,0.0,0.0,1.0,0.0,,0.0
1969-03-11,9.295882094,0.0,0.0,1.0,0.0,,0.0
1969-03-12,9.294930919,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-13,9.293979743,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-14,9.293028568,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-15,9.292077393,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-16,9.291126218,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-17,9.290175043,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-18,9.293175063,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-19,9.297066203,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-20,9.300957344,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-21,9.304848485,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-22,9.308739626,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-23,9.312630766,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-24,9.316521907,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-25,9.320413048,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-26,9.324304188,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-27,9.328195329,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-28,9.33208647,0.0,0.0,1.0,0.0,0.497857142857,0.497857142857
1969-03-29,9.33597761,0.0,0.0,1.0,0.0,,0.0
1969-03-30,9.339868751,0.0,0.0,1.0,0.0,,0.0
1969-03-31,9.343759892,0.0,0.0,1.0,0.0,,0.0
1969-04-01,9.347651033,0.0,0.0,1.0,0.0,,0.0
1969-04-02,9.351542173,0.0,0.0,1.0,0.0,,0.0
1969-04-03,9.355433314,0.0,0.0,1.0,0.0,,0.0
1969-04-04,9.359324455,0.0,0.0,1.0,0.0,,0.0
1969-04-05,9.363215595,0.0,0.0,1.0,0.0,,0.0
1969-04-06,9.367106736,0.0,0.0,1.0,0.0,,0.0
1969-04-07,9.370997877,0.0,0.0,1.0,0.0,,0.0
1969-04-08,9.374889018,0.0,0.0,1.0,0.0,,0.0
1969-04-09,9.378780158,0.0,0.0,1.0,0.0,,0.0
1969-04-10,9.382671299,0.0,0.0,1.0,0.0,,0.0
1969-04-11,9.38656244,0.0,0.0,1.0,0.0,,0.0
1969-04-12,9.39045358,0.0,0.0,1.0,0.0,,0.0
1969-04-13,9.394344721,0.0,0.0,1.0,0.0,,0.0
1969-04-14,9.398235862,0.0,0.0,1.0,0.0,,0.0
1969-04-15,9.402127003,0.0,0.0,1.0,0.0,,0.0
1969-04-16,9.406018143,0.0,0.0,1.0,0.0,0.319285714286,0.319285714286
1969-04-17,9.409909284,0.0,0.0,1.0,0.0,0.319285714286,0.319285714286
1969-04-18,9.413800425,0.0,0.0,1.0,0.0,0.319285714286,0.319285714286
1969-04-19,9.417691565,0.0,0.0,1.0,0.0,0.319285714286,0.319285714286
1969-04-20,9.421582706,0.0,0.0,1.0,0.0,0.319285714286,0.319285714286
1969-04-21,9.425473847,0.0,0.0,1.0,0.0,,0.0
1969-04-22,9.429364987,0.0,0.0,1.0,0.0,,0.0
1969-04-23,9.431527831,0.0,0.0,1.0,0.0,,0.0
1969-04-24,9.43335362,0.0,0.0,1.0,0.0,,0.0
1969-04-25,9.435179409,0.0,0.0,1.0,0.0,,0.0
1969-04-26,9.437005198,0.0,0.0,1.0,0.0,,0.0
1969-04-27,9.438830988,0.0,0.0,1.0,0.0,,0.0
1969-04-28,9.440656777,0.0,0.0,1.0,0.0,,0.0
1969-04-29,9.442482566,0.0,0.0,1.0,0.0,,0.0
1969-04-30,9.444308356,0.0,0.0,1.0,0.0,,0.0
1969-05-01,9.446134145,0.0,0.0,1.0,0.0,,0.0
1969-05-02,9.447959934,0.0,0.0,1.0,0.0,,0.0
1969-05-03,9.449785723,0.0,0.0,1.0,0.0,,0.0
1969-05-04,9.451611513,0.0,0.0,1.0,0.0,,0.0
1969-05-05,9.453437302,0.0,0.0,1.0,0.0,,0.0
